JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
80525,0.005,1.8824,1.8115,0.7744,0.3393,1,28
89903,0.0072,1.8451,2.1485,0.8356,0.3247,1,28
54075,0.0037,1.2319,1.6404,0.7824,0.3619,1,13
71157,0.007,2.4943,1.9803,0.7646,0.1925,1,13
66905,0.0071,1.6079,1.9362,0.7733,0.5361,0,13
55394,0.0049,1.4994,1.7536,0.7656,0.3952,1,13
60093,0.0031,1.5194,1.7467,0.8092,0.3094,1,58
78597,0.01,2.0044,2.0926,0.7464,0.3486,1,58
105381,0.0137,1.9789,2.7705,0.6702,0.5986,1,24
110579,0.0069,2.3293,2.3455,0.8453,0.3434,0,24
93154,0.0114,1.8483,2.1696,0.661,0.5178,1,24
109954,0.0111,2.395,2.2897,0.8219,0.4016,0,43
74767,0.0138,2.1404,2.1189,0.6583,0.4057,1,37
94188,0.0146,2.6824,2.5009,0.7571,0.378,1,37
100652,0.0109,2.0881,2.3257,0.7751,0.4075,1,20
87332,0.0109,1.8134,2.3285,0.6594,0.5754,0,20
75716,0.0121,2.1668,2.2461,0.6976,0.3574,1,37
95886,0.0124,2.3267,2.3203,0.6882,0.4069,1,24
102929,0.0105,1.8768,2.2795,0.698,0.5836,1,28
111403,0.0114,2.5132,2.342,0.7496,0.403,0,28
88677,0.0092,1.6777,2.0713,0.6766,0.5766,0,28
73179,0.0079,1.8884,1.8527,0.7753,0.4479,1,58
51155,0.0019,1.4744,1.5704,0.8562,0.1804,1,58
51016,0.0021,1.1363,1.5045,0.7418,0.218,1,58
89138,0.0078,2.2394,2.0538,0.7432,0.3959,1,58
68623,0.0063,1.8294,1.8212,0.6824,0.2998,1,13
58950,0.0049,1.6092,1.6939,0.6372,0.1435,1,13
92794,0.0167,2.4709,2.6238,0.6651,0.5913,1,57
95437,0.0091,2.5418,2.4591,0.7712,0.3507,0,57
127145,0.0163,2.3538,2.6965,0.654,0.547,1,28
84498,0.0082,2.4441,2.1209,0.7632,0.3244,1,58
96425,0.0113,2.4371,1.9331,0.7341,0.2677,0,20
80398,0.0058,1.9583,1.9342,0.8527,0.3375,1,20
98937,0.0128,2.297,2.0727,0.6914,0.4674,0,20
91355,0.0088,1.8896,2.1938,0.7885,0.5166,0,43
99300,0.0101,2.0886,2.4013,0.7776,0.3512,0,24
108455,0.0125,2.2159,2.314,0.7553,0.4861,0,28
79623,0.0118,2.2798,2.2791,0.7877,0.4921,1,37
108481,0.0169,2.7661,2.8398,0.7686,0.5608,1,37
105269,0.0191,2.569,2.9477,0.6595,0.5094,1,37
108416,0.0205,2.607,3.0381,0.6945,0.6079,0,57
85081,0.0117,2.1301,2.0539,0.6719,0.2723,0,43
99094,0.012,2.3905,1.962,0.7222,0.2248,0,43
116148,0.015,2.4158,2.1341,0.7339,0.4303,0,71
119473,0.0145,2.3821,2.1416,0.7277,0.4526,0,28
92233,0.0095,1.7215,2.1817,0.6908,0.579,0,28
113310,0.0159,2.2773,2.7871,0.6703,0.4767,1,20
115608,0.0138,2.0967,2.5824,0.7485,0.4391,1,43
128598,0.0112,2.5478,2.7114,0.8268,0.3739,1,24
91415,0.0092,1.7142,2.1506,0.769,0.5348,1,24
91580,0.0112,2.048,2.4189,0.7155,0.459,1,13
74959,0.0084,1.9465,1.8444,0.6509,0.4873,1,13
91596,0.0078,2.3562,2.144,0.7687,0.3932,1,58
85321,0.0098,1.9003,2.0788,0.7592,0.5242,1,58
84587,0.0098,2.1875,2.0776,0.6806,0.3864,1,58
83046,0.0152,2.163,2.7709,0.631,0.5248,1,57
78068,0.0091,2.0946,2.221,0.7714,0.5011,1,57
119313,0.0123,2.4895,2.3716,0.7706,0.3699,1,28
137566,0.0161,2.6804,2.7359,0.7288,0.5325,0,28
108172,0.0125,2.2228,2.5337,0.7541,0.4435,1,20
116903,0.0163,2.4571,2.2789,0.6657,0.4687,0,20
114304,0.0157,2.2665,2.537,0.7058,0.6301,0,20
105849,0.0111,2.2446,2.5761,0.7896,0.3157,0,20
108756,0.0156,2.1784,2.8462,0.6682,0.5929,1,71
99258,0.0103,2.0903,2.4971,0.7646,0.3297,1,71
75251,0.0094,2.0115,2.1839,0.7194,0.388,0,57
104783,0.0195,2.3761,2.592,0.7338,0.6371,0,57
120819,0.0211,2.9148,3.0737,0.6898,0.5877,1,37
114290,0.0185,2.7151,2.984,0.7828,0.4854,1,37
93764,0.0158,2.4728,2.5819,0.637,0.3574,1,37
93952,0.0127,2.2117,2.7295,0.7832,0.4529,1,37
109390,0.0128,2.6714,2.499,0.733,0.4021,0,24
93806,0.0118,2.096,2.1265,0.6363,0.4056,1,24
112482,0.0216,2.6598,3.0369,0.6332,0.5285,0,57
118676,0.0181,2.746,2.9737,0.8042,0.5099,0,57
106780,0.0151,2.2571,2.4701,0.6855,0.5678,0,20
108084,0.0117,2.3338,2.5242,0.7884,0.2937,1,20
121025,0.0146,2.689,2.5586,0.735,0.3958,1,20
123704,0.0179,2.2877,3.1467,0.6717,0.6568,1,20
119052,0.0156,2.6908,2.6117,0.7275,0.5049,0,43
97892,0.0119,1.9173,2.4665,0.7207,0.4529,0,24
133831,0.0161,2.7088,2.6419,0.7804,0.3839,0,24
110218,0.0127,2.6506,2.5053,0.7438,0.3975,1,43
109131,0.0119,2.2465,2.3729,0.7551,0.4763,0,43
91132,0.0107,1.8524,2.3091,0.7328,0.551,1,58
95013,0.0189,2.3306,2.4914,0.6916,0.5669,1,37
105494,0.014,2.0723,2.6146,0.6201,0.4392,0,13
122079,0.0147,2.1614,2.7697,0.6827,0.565,0,28
108447,0.0104,1.9825,2.4595,0.7878,0.4703,0,28
125790,0.0155,2.3267,2.2798,0.7151,0.5368,0,28
102974,0.0134,2.0054,2.3123,0.7393,0.517,0,58
83392,0.0077,1.9328,2.1327,0.6882,0.3413,0,58
99408,0.0139,2.2435,2.2165,0.7088,0.3539,1,58
128800,0.0161,2.4615,2.7195,0.6988,0.4988,0,28
112706,0.0148,2.2734,2.5015,0.7141,0.5823,0,20
117777,0.0166,2.259,2.2872,0.6594,0.5673,1,20
126853,0.0153,2.7626,2.6658,0.7391,0.5241,0,20
118158,0.0206,2.6203,2.6031,0.6966,0.5024,0,37
123618,0.017,2.4829,2.6566,0.6583,0.4989,0,28
111064,0.0152,2.1769,2.7295,0.679,0.446,1,24
71616,0.0096,1.8028,1.8434,0.7097,0.3965,0,13
91334,0.0097,1.9681,2.3799,0.7329,0.3872,0,13
116739,0.0158,2.3891,2.5568,0.7266,0.4524,0,71
126236,0.0165,2.7617,2.693,0.7357,0.4633,0,71
137267,0.0218,2.6724,3.083,0.6668,0.5891,0,71
87175,0.0135,2.0456,2.6482,0.697,0.4546,0,37
138657,0.0197,2.7912,2.8584,0.6705,0.5126,1,24
107253,0.0132,2.2275,2.3896,0.777,0.4717,0,24
129639,0.0189,2.4221,2.7985,0.7007,0.5654,0,43
140254,0.0148,2.6901,3.0261,0.7949,0.4521,0,20
134183,0.0152,2.6465,2.662,0.823,0.5115,0,43
129632,0.0163,2.3054,2.9504,0.7278,0.5168,0,43
116626,0.0142,2.1183,2.5932,0.7105,0.4459,1,24
117496,0.0167,2.396,2.5201,0.7124,0.5222,1,24
111529,0.0144,2.1337,2.7845,0.6704,0.5102,0,20
142236,0.0142,2.7276,2.863,0.7894,0.4196,1,24
116645,0.017,2.3686,2.4469,0.6944,0.4294,1,24
112245,0.013,2.2513,2.609,0.7399,0.453,1,24
136378,0.0202,2.4749,2.8543,0.7082,0.58,1,24
146161,0.0191,2.8802,3.0828,0.7158,0.5845,0,24
144708,0.0143,2.7752,2.8951,0.7847,0.4118,1,24
106583,0.0203,2.4155,2.7238,0.6761,0.6148,1,57
91414,0.0092,1.7142,2.1507,0.7685,0.5349,0,13
119814,0.0174,2.3743,2.5743,0.7108,0.5693,1,24
125387,0.0184,2.5881,2.816,0.6491,0.5282,1,24
109795,0.014,2.241,2.4181,0.7524,0.4959,0,43
114792,0.0149,2.1871,2.8175,0.679,0.5162,0,20
111990,0.0153,2.175,2.4921,0.6495,0.4008,0,20
123179,0.0136,2.5375,2.5711,0.8088,0.3923,0,43
107458,0.0191,2.4408,2.8043,0.6826,0.4962,0,37
115006,0.0126,2.5069,2.3307,0.7996,0.367,0,58
110894,0.0214,2.4182,3.4542,0.6563,0.6413,1,57
120118,0.0163,2.4432,2.5979,0.7418,0.4449,0,71
119749,0.0165,2.3198,2.6703,0.6953,0.605,1,24
128183,0.0179,2.4829,2.816,0.7062,0.5955,0,20
129715,0.0181,2.4955,2.8069,0.7251,0.4756,1,24
135694,0.0203,2.5631,2.5132,0.6793,0.5187,0,24
136650,0.0194,2.4164,3.1477,0.6784,0.5108,1,24
110403,0.0209,2.5356,3.0757,0.6888,0.6139,1,57
144464,0.0226,2.5643,3.5658,0.6291,0.6377,1,43
124349,0.0178,2.4331,2.216,0.709,0.5023,1,20
121753,0.017,2.4917,2.6538,0.7355,0.4329,1,20
122643,0.0176,2.3564,2.6515,0.6447,0.4576,1,20
111316,0.0177,2.57,2.917,0.7525,0.4456,1,57
118512,0.0161,2.4229,2.2808,0.6956,0.4518,0,58
118530,0.0131,2.4553,2.4657,0.7962,0.4623,0,58
129851,0.0183,2.6047,2.3829,0.6681,0.4849,0,58
141622,0.0189,2.3851,3.1641,0.6653,0.519,0,28
147680,0.0204,2.6013,3.1409,0.6979,0.6132,0,28
118926,0.0167,2.2616,2.8696,0.6516,0.5657,1,13
143113,0.0194,2.9531,2.9576,0.6881,0.5599,1,20
118880,0.0159,2.3573,2.8469,0.7147,0.4513,0,20
141520,0.0219,2.5078,3.4001,0.6134,0.6664,1,24
119603,0.0231,2.6218,3.026,0.662,0.4453,0,37
134596,0.0184,2.4449,2.7039,0.7135,0.4626,0,28
137475,0.0126,2.6974,2.7989,0.8037,0.4327,0,43
136321,0.0188,2.4615,3.239,0.6998,0.5345,0,13
97571,0.0141,2.1715,2.471,0.6973,0.5324,1,54
109780,0.0131,2.4326,2.3717,0.7602,0.4596,1,29
131852,0.0157,2.606,2.6757,0.7815,0.4602,1,30
122734,0.0156,2.26,2.6809,0.6835,0.4747,1,30
57277,0.0028,1.4313,1.6308,0.824,0.4161,1,59
69295,0.0071,1.6406,1.8693,0.5984,0.2587,1,59
62284,0.0056,1.4779,1.8119,0.6918,0.5436,1,59
62196,0.0038,1.385,1.6967,0.7964,0.4304,1,59
82540,0.0066,2.2045,1.9745,0.7512,0.4607,1,19
114009,0.0097,2.4612,2.4318,0.8194,0.3362,1,27
102715,0.0137,2.0883,2.6667,0.6506,0.6137,1,27
70823,0.0068,1.6336,1.8321,0.7917,0.6385,1,44
70290,0.0043,1.6332,1.7836,0.7915,0.4347,1,44
74514,0.0068,1.5677,1.9386,0.6704,0.579,1,44
102878,0.0132,2.2956,2.3499,0.7597,0.3774,0,27
50184,0.0017,1.1763,1.4885,0.8807,0.2154,1,43
86411,0.0069,2.1473,1.9715,0.847,0.2765,1,24
67927,0.0054,1.6708,1.9236,0.7302,0.3074,1,24
63618,0.0032,1.7231,1.7495,0.8509,0.4102,1,24
69971,0.0045,1.5645,1.8051,0.8597,0.2725,0,20
57191,0.0069,1.6709,2.0167,0.7599,0.4791,1,57
63502,0.0088,2.0228,1.9974,0.7791,0.3548,1,57
77876,0.014,2.3727,2.3213,0.6874,0.5277,1,57
73999,0.0039,2.3002,2.0525,0.8861,0.1724,1,57
59519,0.005,1.259,1.7348,0.6919,0.5397,0,43
92988,0.0047,2.2858,2.0823,0.8446,0.2995,1,20
62080,0.0056,1.8841,1.743,0.7937,0.2551,1,20
62760,0.0028,1.6093,1.6298,0.8509,0.3212,1,20
77750,0.0066,2.3674,1.9682,0.7805,0.2146,1,20
72338,0.0074,1.7744,1.8507,0.765,0.4596,0,43
82551,0.007,2.2772,1.9543,0.7328,0.4525,0,24
56136,0.0044,1.7551,1.8483,0.8016,0.1899,1,57
95657,0.0088,2.2922,2.0972,0.8437,0.3542,0,71
78528,0.0061,1.9064,2.0254,0.7851,0.3747,0,71
79439,0.0094,1.696,2.1443,0.6715,0.4678,0,20
83960,0.0092,2.0352,1.8564,0.7105,0.3787,0,20
63544,0.0077,1.9014,1.9667,0.715,0.4545,0,57
53207,0.0072,1.9207,1.7628,0.6748,0.3718,1,57
80499,0.0062,1.7644,2.0882,0.8413,0.4889,1,24
91408,0.0107,2.0771,1.9804,0.7131,0.4772,0,24
94767,0.0092,2.615,2.139,0.754,0.3089,1,20
101932,0.0108,2.4345,2.1936,0.7996,0.3416,1,24
88337,0.008,2.3584,2.3377,0.8349,0.2894,1,57
95600,0.0086,2.3273,2.1655,0.8626,0.2932,0,20
91495,0.0114,2.0067,2.5079,0.7089,0.5828,1,20
109133,0.0116,2.4333,2.3744,0.8174,0.3928,1,71
97917,0.014,2.2503,2.4217,0.7147,0.5053,0,43
104216,0.013,2.3779,2.0899,0.7052,0.4378,1,71
107568,0.0112,2.3207,2.3788,0.8389,0.4241,0,24
118488,0.0091,2.4295,2.4794,0.8485,0.3738,0,24
77540,0.0068,1.6591,1.954,0.7197,0.2457,1,24
104786,0.014,1.9666,2.5589,0.6507,0.6052,1,24
76402,0.0116,2.0611,2.1785,0.734,0.5684,1,37
71578,0.0115,1.8433,2.3214,0.6775,0.5022,1,57
66329,0.0089,1.9291,2.019,0.6611,0.4693,1,57
76195,0.0093,2.0588,2.2557,0.7738,0.3638,1,57
65755,0.0069,1.6963,1.8869,0.773,0.4482,1,13
81939,0.0038,2.2599,2.0515,0.8901,0.1714,1,13
69139,0.0055,2.1112,1.6641,0.7429,0.1927,1,58
67958,0.0039,1.7255,1.8537,0.8459,0.3554,1,58
66659,0.0087,1.9152,1.6979,0.6479,0.3011,0,58
81777,0.0059,2.2572,1.8885,0.8584,0.208,0,58
91392,0.0095,2.1653,1.846,0.7618,0.3876,1,24
111803,0.013,2.4586,2.3771,0.8133,0.4311,0,43
91948,0.0155,2.2886,2.6062,0.7457,0.5125,1,37
84935,0.0103,2.1131,2.4858,0.825,0.4038,1,37
105513,0.0134,2.0062,2.6357,0.6806,0.5767,0,43
98619,0.0114,2.1329,1.9721,0.737,0.4813,0,43
118389,0.0127,2.6057,2.4534,0.7467,0.5222,0,28
86927,0.0087,1.6677,2.1458,0.7057,0.5292,1,28
91983,0.011,2.0573,2.0691,0.7379,0.4203,1,28
70264,0.0078,1.8961,2.2273,0.7739,0.4449,0,57
64209,0.0064,1.4699,1.8169,0.7018,0.5028,1,58
62784,0.0065,1.8473,1.7496,0.7666,0.2593,1,58
55674,0.0023,1.3713,1.6173,0.8121,0.2341,1,13
69909,0.0099,1.8727,1.8002,0.6802,0.5425,0,13
64457,0.0061,1.5935,1.9509,0.7155,0.3422,1,13
82604,0.009,1.8132,2.0441,0.7708,0.5099,1,13
115861,0.0135,2.4018,2.4758,0.7934,0.4705,0,20
94965,0.013,1.9891,2.4866,0.6674,0.6061,0,20
90413,0.0098,1.7843,2.1078,0.6941,0.5018,0,20
100312,0.0132,2.0346,2.5983,0.6648,0.5103,0,24
106669,0.0119,2.1948,2.0915,0.7557,0.4965,0,24
78600,0.0129,2.2738,2.2091,0.6679,0.36,1,37
83679,0.0071,1.9324,2.0343,0.8279,0.2779,1,13
101197,0.0062,2.2781,2.2368,0.869,0.2742,0,58
95573,0.0111,2.2958,2.336,0.6822,0.4194,0,43
96755,0.0095,1.8395,2.0866,0.7453,0.3641,0,28
124430,0.0112,2.5163,2.6798,0.831,0.4222,1,20
106068,0.0144,2.2332,2.3729,0.7262,0.5703,1,24
115093,0.0162,2.4189,2.7479,0.739,0.5313,0,24
91551,0.009,2.4034,2.1326,0.7633,0.4783,0,13
70713,0.0073,1.7086,1.9054,0.696,0.4565,1,58
108072,0.0156,2.4765,2.9986,0.7856,0.4457,1,37
103799,0.0187,2.6352,2.8831,0.6692,0.5214,1,37
87249,0.0127,2.3076,2.4091,0.6972,0.4191,0,37
105631,0.0212,2.535,3.0354,0.6786,0.6593,0,57
88261,0.0139,2.3315,2.4646,0.7773,0.4268,0,57
89690,0.0117,1.7309,2.3043,0.6666,0.6135,1,13
90747,0.009,1.9501,2.2934,0.7062,0.3827,0,20
122675,0.0149,2.4895,2.5545,0.7681,0.4547,1,71
82357,0.0109,1.9808,2.2947,0.7208,0.3234,0,37
68408,0.007,1.9997,1.7928,0.6667,0.4035,0,58
90374,0.0091,1.9897,2.2364,0.7766,0.2687,1,58
86379,0.0116,2.0789,2.0031,0.7054,0.4416,0,13
105734,0.0153,2.2455,2.7578,0.5984,0.5658,1,24
111089,0.012,2.1234,2.577,0.7671,0.5347,1,24
108571,0.0181,2.7843,2.8773,0.7084,0.5884,0,57
109565,0.0208,2.2969,3.3485,0.6425,0.7147,1,57
93585,0.0128,2.2021,2.6588,0.8083,0.4621,1,57
105698,0.0161,2.1971,2.2874,0.6531,0.4125,0,43
106111,0.0112,1.9648,2.3897,0.7602,0.4878,0,43
85553,0.0078,1.8525,2.1105,0.777,0.4026,1,58
90404,0.0095,2.0668,2.1438,0.7865,0.4898,0,13
112282,0.0212,2.5591,3.1784,0.7035,0.6131,1,57
101672,0.0123,2.1739,2.0575,0.713,0.4531,0,13
136129,0.0159,2.5205,2.5633,0.7684,0.5007,1,28
105409,0.0156,2.3241,3.0057,0.774,0.4753,0,37
115565,0.0169,2.3535,2.1188,0.682,0.4514,0,20
142188,0.0196,2.7986,2.8849,0.7081,0.5262,1,24
127035,0.0186,2.5251,2.8931,0.6936,0.5688,0,24
120172,0.0134,2.5512,2.4936,0.8273,0.4479,1,24
123796,0.0178,2.4649,2.7482,0.6748,0.5272,0,24
99614,0.0153,2.3462,2.7849,0.7366,0.381,0,57
117954,0.0141,2.2433,2.8067,0.7489,0.4567,0,71
116117,0.0166,2.4004,2.5755,0.713,0.4792,0,71
110045,0.0156,2.2917,2.4719,0.7052,0.5267,0,24
126521,0.0161,2.3778,2.7554,0.7121,0.4581,0,24
113058,0.0162,2.3503,2.5386,0.7095,0.4816,0,43
132775,0.0185,2.7718,2.7538,0.7058,0.5328,0,43
114490,0.0151,2.1098,2.82,0.714,0.535,1,20
109893,0.0142,2.2227,2.7522,0.6763,0.3929,1,24
127698,0.011,2.5415,2.6378,0.8246,0.406,0,24
124947,0.0165,2.3506,2.6958,0.7324,0.6001,0,20
110136,0.0165,2.2844,2.3254,0.6623,0.4259,0,20
117962,0.0152,2.4241,2.2219,0.698,0.5092,1,24
136237,0.0195,2.4231,3.258,0.6716,0.5517,1,24
129657,0.0193,2.6346,2.8803,0.6799,0.5264,1,24
135261,0.0167,2.6093,2.7612,0.7818,0.5112,1,24
144378,0.017,2.6427,2.7071,0.7737,0.4866,0,28
124599,0.0165,2.4526,2.254,0.724,0.4456,1,24
132202,0.0157,2.6508,2.6652,0.8073,0.4171,0,43
155529,0.0203,2.8653,3.0397,0.7052,0.5221,0,28
138234,0.0173,2.8983,2.857,0.6949,0.5284,0,71
132657,0.0179,2.7455,2.8214,0.7258,0.4973,1,24
130061,0.0253,2.6754,3.7733,0.6617,0.6493,0,37
131950,0.0194,2.619,2.8951,0.6454,0.5429,1,20
118337,0.0161,2.1886,2.6645,0.7278,0.601,0,20
106972,0.0188,2.4673,2.6789,0.6981,0.4932,0,57
135757,0.0173,2.7993,2.8693,0.717,0.529,0,58
111214,0.0223,2.54,3.1625,0.6817,0.6671,1,57
135363,0.0182,2.4723,3.0368,0.66,0.4385,0,28
116716,0.0172,2.4684,2.7141,0.6581,0.5476,0,13
151118,0.019,2.7952,2.9272,0.7882,0.4759,0,24
115426,0.0146,2.3868,2.2439,0.6934,0.506,0,13
129046,0.0184,2.4425,3.0503,0.6634,0.4898,0,71
114821,0.0169,2.2487,2.4227,0.7126,0.583,0,71
132482,0.0175,2.7256,2.659,0.76,0.4086,0,43
111223,0.0134,2.3756,2.0674,0.7471,0.3363,0,43
121275,0.0164,2.5369,2.2855,0.6961,0.4697,1,71
116932,0.0135,2.1171,2.5305,0.7239,0.5248,1,71
116932,0.0135,2.1171,2.5305,0.7239,0.5248,1,71
119293,0.02,2.9284,3.0256,0.6948,0.5801,0,57
105896,0.0173,2.2577,3.0138,0.6983,0.5488,1,57
130581,0.0251,2.915,3.3224,0.6764,0.5833,1,37
132413,0.0247,2.8142,3.4706,0.6392,0.6228,0,37
111436,0.0188,2.4013,3.0544,0.7168,0.5476,0,37
121160,0.0172,2.5238,2.2835,0.6846,0.4688,1,58
105823,0.0125,2.273,2.3463,0.7169,0.4127,1,58
112271,0.0173,2.2561,2.4044,0.6876,0.4862,0,58
137667,0.0184,2.7819,2.9172,0.7263,0.5344,0,43
137947,0.021,2.4195,3.1754,0.6334,0.552,0,43
129456,0.0194,2.4222,2.8432,0.6829,0.6138,0,43
125618,0.0212,2.9861,3.2362,0.6918,0.556,0,57
122404,0.0222,2.7112,2.681,0.6946,0.519,0,57
137306,0.0199,2.5596,2.5298,0.6876,0.4926,1,20
111583,0.0149,2.3248,2.3717,0.6538,0.4611,0,20
137210,0.0171,2.5092,3.0223,0.7275,0.485,0,20
154563,0.0214,2.3986,3.3642,0.6551,0.5834,0,28
132569,0.0196,2.296,2.6354,0.6501,0.5673,0,28
141041,0.0184,2.4813,2.8888,0.7258,0.534,1,28
145282,0.0183,2.774,2.8636,0.7835,0.494,0,43
121313,0.0142,2.1071,2.5769,0.7087,0.5373,0,43
119777,0.0217,2.9446,3.1079,0.6786,0.4678,1,37
118714,0.0202,2.4391,3.0351,0.6951,0.4846,0,37
135661,0.027,2.8598,2.824,0.6516,0.4993,1,37
134188,0.019,2.6812,2.3892,0.7041,0.4498,0,58
110808,0.0152,2.5161,2.5299,0.6667,0.4507,1,58
104402,0.011,2.1109,2.5267,0.763,0.4052,1,58
135037,0.0179,2.499,2.6347,0.718,0.5057,0,28
142343,0.0195,2.5628,3.0751,0.7028,0.5828,1,28
118857,0.0159,2.2871,2.5392,0.6223,0.4457,0,28
126493,0.0211,2.9757,3.2304,0.6755,0.568,1,57
128950,0.0215,2.9162,3.1618,0.7063,0.5747,0,57
111773,0.0162,2.543,2.8758,0.7063,0.4976,0,57
122958,0.0167,2.4712,2.2654,0.6928,0.469,0,58
111503,0.0129,2.2258,2.5993,0.7252,0.4401,0,58
131745,0.0194,2.5026,2.8443,0.7045,0.4783,0,43
140783,0.0195,2.8044,3.0266,0.6968,0.5345,0,20
116998,0.0171,2.4311,2.5867,0.6994,0.3916,0,20
139387,0.0201,2.4387,3.3388,0.6735,0.5386,1,20
128828,0.0247,2.8576,3.3517,0.6529,0.602,0,37
117846,0.0182,2.6387,2.9892,0.7274,0.4945,1,37
134642,0.0232,2.7453,3.3868,0.7076,0.5541,1,37
163892,0.02,2.747,3.0358,0.7515,0.5471,1,28
160040,0.0228,2.4717,3.314,0.6481,0.5943,0,28
135080,0.0265,2.8429,3.6822,0.7001,0.5997,1,37
103617,0.0168,2.2273,2.8172,0.6825,0.5231,0,37
112683,0.0173,2.3394,2.8891,0.7445,0.4893,0,37
145713,0.0299,2.9492,3.4428,0.6776,0.56,1,37
112471,0.0215,2.4662,3.3684,0.6523,0.6117,0,57
98722,0.0177,2.4781,2.6045,0.6584,0.4497,1,57
140257,0.0191,2.4359,2.7512,0.7362,0.5321,0,28
140257,0.0191,2.4359,2.7512,0.7362,0.5321,0,28
142769,0.0189,2.4676,2.8193,0.6759,0.6122,0,28
136662,0.0168,2.2525,2.896,0.7247,0.5232,0,28
134691,0.0172,2.7678,2.8686,0.7456,0.5361,0,43
141202,0.0198,2.8459,2.9435,0.7097,0.4246,0,43
113103,0.0204,2.7297,3.0117,0.6695,0.555,1,57
113103,0.0204,2.7297,3.0117,0.6695,0.555,1,57
119566,0.0198,3.0134,2.9789,0.6991,0.5696,1,57
119566,0.0198,3.0134,2.9789,0.6991,0.5696,1,57
120264,0.017,2.7835,2.9979,0.7658,0.4209,0,57
136829,0.0189,2.547,2.4641,0.6942,0.5344,0,43
125884,0.0181,2.3715,2.7423,0.7066,0.6012,0,43
135260,0.0178,2.2629,3.021,0.7111,0.5042,1,43
116188,0.0221,2.5043,2.9179,0.6963,0.6226,0,57
112673,0.0172,2.5129,3.077,0.7633,0.4828,0,57
121004,0.0228,2.8038,2.5131,0.6925,0.3753,1,57
123008,0.0165,2.3873,2.6714,0.757,0.5613,0,58
107192,0.0131,2.3173,2.3143,0.7204,0.5392,0,58
129073,0.025,2.8565,3.458,0.6194,0.5836,1,37
116925,0.0222,2.6669,2.8743,0.6935,0.5022,1,37
128277,0.0242,2.7837,2.8531,0.6637,0.5145,1,37
130086,0.015,2.6455,2.6088,0.8003,0.484,0,58
128033,0.0169,2.289,2.7302,0.6703,0.4889,0,58
120808,0.0171,2.5117,2.2596,0.7065,0.4889,1,58
145329,0.0189,2.7172,2.8172,0.7612,0.5186,0,58
124283,0.0173,2.4265,2.545,0.7154,0.504,0,58
161093,0.0192,2.7921,2.9028,0.7691,0.5449,1,28
154097,0.0177,2.6956,2.8807,0.7769,0.4905,1,28
150071,0.0206,2.702,3.0182,0.655,0.5659,1,28
129516,0.0179,2.5182,2.4357,0.6919,0.4832,0,43
113244,0.0133,2.3368,2.771,0.7251,0.4345,0,43
111700,0.0133,2.2513,2.5386,0.7427,0.352,0,43
141799,0.0185,2.8219,2.7962,0.7731,0.4447,0,20
138041,0.0175,2.9237,2.8945,0.6977,0.4627,0,20
127760,0.0143,2.3961,2.8056,0.7807,0.4802,0,20
150794,0.0198,2.8193,2.8949,0.7975,0.5448,1,24
144815,0.0183,2.5464,3.2265,0.7291,0.4988,1,24
137652,0.0194,2.5708,2.9648,0.749,0.5469,1,24
117298,0.0219,2.6344,3.2185,0.6985,0.5778,0,57
126485,0.0245,2.5816,3.2303,0.6891,0.6857,1,57
117768,0.023,2.5359,3.0204,0.6794,0.6243,0,57
143313,0.0207,2.4929,3.3351,0.6787,0.5584,1,24
123277,0.0156,2.3246,2.9474,0.6992,0.5141,1,24
137135,0.0168,2.4557,2.9766,0.7362,0.5091,1,24
157225,0.021,2.8242,3.0574,0.7633,0.4855,0,71
136271,0.019,2.4531,3.2475,0.6605,0.543,0,43
118936,0.0162,2.2739,2.5866,0.6793,0.5694,0,43
125797,0.0172,2.4582,3.0221,0.7131,0.4201,0,43
156810,0.0208,2.9259,2.9451,0.7738,0.4686,0,43
148095,0.0236,2.5939,3.4643,0.6396,0.627,0,43
137543,0.0268,2.8928,3.7689,0.7008,0.6129,0,37
104193,0.0187,2.5732,2.5755,0.676,0.5208,1,37
133083,0.0201,2.7368,2.9066,0.7617,0.5645,1,37
103380,0.0179,2.1931,3.0883,0.6645,0.6663,0,37
101904,0.0168,2.4115,2.4896,0.6912,0.5838,0,37
125190,0.0209,2.8932,3.0572,0.6763,0.6386,1,37
142078,0.0183,2.8408,2.9008,0.7553,0.5552,0,58
121620,0.0171,2.5551,2.7412,0.6688,0.4972,0,58
114026,0.0138,2.2999,2.4035,0.7192,0.4478,1,58
151184,0.0199,2.3776,3.2399,0.681,0.5372,1,28
132566,0.015,2.2778,2.8366,0.6843,0.5556,1,28
139784,0.0174,2.4056,2.9027,0.6751,0.4734,0,28
118316,0.0229,2.5703,3.1116,0.6811,0.6819,1,37
134609,0.0201,2.7775,2.9896,0.7646,0.5475,1,37
111990,0.0184,2.6479,2.8974,0.6668,0.5555,1,37
112443,0.02,2.5185,2.8876,0.6756,0.5901,0,57
117892,0.0213,2.5779,3.0634,0.6831,0.5812,0,57
155679,0.0202,2.4883,3.3909,0.7,0.5191,0,28
131390,0.0144,2.4345,2.7528,0.7638,0.4024,1,28
153499,0.0208,2.5203,3.3027,0.6704,0.5486,1,28
144478,0.0182,2.7313,2.8808,0.7961,0.5066,1,58
