JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
93301,0.0124,2.239,2.3567,0.6589,0.5667,0,28
97928,0.0127,2.299,2.4472,0.7107,0.5855,1,28
108662,0.0178,2.3468,2.7444,0.7003,0.6805,0,28
116708,0.0138,2.7067,2.323,0.7628,0.4397,1,31
128619,0.0129,2.7814,2.4208,0.6668,0.3635,1,31
87633,0.0082,2.1756,1.9333,0.7201,0.5601,0,31
87669,0.0085,1.7309,2.2302,0.7061,0.6106,1,31
100545,0.0122,2.363,2.0981,0.6829,0.417,0,31
107741,0.0124,2.2645,2.3118,0.6662,0.5657,0,55
163797,0.0216,2.8991,2.5261,0.676,0.4284,0,55
117090,0.0136,2.2165,2.4621,0.707,0.5268,1,55
102985,0.0123,2.6131,2.406,0.7043,0.5229,1,50
101705,0.0117,2.4558,2.4225,0.8094,0.5066,1,50
92754,0.0129,2.3381,2.3884,0.6574,0.5783,1,50
92754,0.0129,2.3381,2.3884,0.6574,0.5783,1,50
110575,0.0102,2.4871,2.595,0.7976,0.4577,1,50
99009,0.0141,2.3038,2.4832,0.6421,0.558,0,50
86831,0.0118,2.1986,2.2399,0.7328,0.5621,1,50
97273,0.0132,2.3411,2.4494,0.6376,0.5832,0,50
147213,0.0198,2.5816,2.9818,0.6832,0.5711,1,67
175961,0.0231,2.9495,2.6443,0.6845,0.4763,1,67
122829,0.0146,2.4262,2.3172,0.6762,0.5852,0,67
126665,0.017,2.5698,2.6638,0.6967,0.4719,1,43
113180,0.0138,2.6419,2.3283,0.7523,0.3859,1,43
144116,0.0175,2.8905,2.7073,0.659,0.3443,1,43
144116,0.0175,2.8905,2.7073,0.659,0.3443,1,43
115593,0.0141,2.4181,2.5361,0.7272,0.5227,1,43
165057,0.0249,2.8483,3.2611,0.6447,0.6126,1,67
138333,0.0184,2.4573,2.8642,0.712,0.625,1,67
140241,0.014,2.8315,2.6123,0.7797,0.5009,0,67
99382,0.0141,2.3536,2.4895,0.682,0.5457,0,28
101838,0.0135,2.2359,2.8014,0.6815,0.5092,1,28
88835,0.015,2.0844,2.2142,0.6527,0.5349,1,28
88382,0.0082,2.0646,1.9397,0.7078,0.536,0,31
110757,0.0122,2.5366,2.2671,0.7662,0.4526,0,31
93276,0.0101,1.8637,2.2882,0.665,0.6761,0,31
99660,0.0114,1.9101,2.4407,0.6382,0.6419,1,55
102491,0.0106,2.0916,2.2552,0.6777,0.544,1,55
118934,0.0146,2.4167,2.3574,0.6913,0.5259,0,55
127867,0.016,2.1706,2.9116,0.6693,0.6565,0,67
117206,0.0135,2.3714,2.2491,0.694,0.5483,1,67
135230,0.0147,2.611,2.6045,0.7086,0.597,1,67
107618,0.0134,2.5814,2.4944,0.7202,0.5692,1,28
141412,0.0222,2.8623,2.5567,0.6848,0.4249,0,28
110034,0.0154,2.7604,2.5206,0.7592,0.5018,0,28
93518,0.0103,2.1358,2.1057,0.7202,0.5108,1,31
96038,0.0107,2.1734,2.0889,0.7323,0.5185,0,31
95757,0.0092,1.8454,2.0902,0.7604,0.601,0,31
106159,0.0113,2.4714,2.1575,0.7696,0.3483,1,31
99456,0.0141,2.3211,2.527,0.6436,0.6227,0,28
122580,0.0148,2.3322,2.5259,0.6576,0.5921,1,67
122580,0.0148,2.3322,2.5259,0.6576,0.5921,1,67
117813,0.0131,2.3484,2.2746,0.7169,0.5749,1,67
129601,0.0158,2.3556,2.6822,0.6229,0.6239,1,67
129601,0.0158,2.3556,2.6822,0.6229,0.6239,1,67
94081,0.0112,2.2515,2.0503,0.6638,0.4218,0,31
104140,0.0145,2.4106,2.2937,0.6732,0.5161,0,31
114177,0.0111,2.4709,2.1884,0.7847,0.4234,0,31
95336,0.0106,2.2335,2.1863,0.6915,0.492,1,31
104283,0.0119,2.1159,2.3526,0.714,0.5063,0,31
107748,0.0116,2.4528,2.3147,0.7075,0.5134,0,31
100207,0.0128,2.3117,2.1633,0.7003,0.5037,1,31
106597,0.0135,2.4123,2.3662,0.7353,0.4969,0,31
148195,0.019,2.734,2.7049,0.7239,0.4788,1,31
124286,0.0171,2.5428,2.7251,0.6759,0.4549,1,31
98870,0.0096,2.3269,2.2115,0.7346,0.5704,1,31
136653,0.0188,2.5598,2.8755,0.6869,0.4883,1,43
113205,0.0141,2.5125,2.3511,0.729,0.4878,1,43
134456,0.0147,2.5906,2.5054,0.7785,0.4408,0,43
123403,0.0157,2.6921,2.5437,0.7322,0.5499,0,43
102839,0.0119,1.9639,2.484,0.6441,0.6124,1,55
93456,0.009,2.2549,1.9543,0.7022,0.5561,0,55
102721,0.0108,2.1589,2.2597,0.6747,0.5419,1,55
119850,0.02,2.3936,3.2439,0.6302,0.6459,1,28
95017,0.0137,2.0711,2.7034,0.653,0.5974,0,28
102245,0.0136,2.5239,2.3636,0.7506,0.4635,1,28
102245,0.0136,2.5239,2.3636,0.7506,0.4635,1,28
131217,0.0177,2.4763,2.7565,0.7143,0.5089,1,67
142946,0.0158,2.8861,2.8167,0.7634,0.5453,0,67
170384,0.0212,2.9467,3.1235,0.7578,0.4619,0,67
120124,0.0165,2.4131,2.5436,0.682,0.5453,1,67
119341,0.0152,2.4396,2.5752,0.7333,0.5745,1,67
149127,0.0236,2.8398,3.1035,0.6497,0.5743,1,67
102745,0.0113,1.8971,2.4626,0.6479,0.6396,0,55
96792,0.0088,1.8236,2.239,0.7407,0.5493,0,55
97082,0.0115,2.1261,2.1843,0.722,0.5082,0,55
118914,0.012,2.5907,2.3977,0.7229,0.5601,1,55
106018,0.0127,2.12,2.3346,0.7332,0.5904,1,43
112329,0.0142,2.5656,2.3412,0.7401,0.4432,1,43
91656,0.0088,2.1944,1.8321,0.7388,0.3972,1,31
103871,0.0114,2.1499,2.2689,0.6918,0.4181,0,31
110366,0.0107,2.4772,2.2959,0.7367,0.5362,0,31
123858,0.0112,2.7025,2.3925,0.7824,0.4622,1,31
127665,0.0122,2.4957,2.3086,0.7869,0.4435,0,31
158123,0.0206,2.8904,3.0568,0.6762,0.575,0,67
166243,0.0239,2.8109,3.42,0.6778,0.6031,0,67
166243,0.0239,2.8109,3.42,0.6778,0.6031,0,67
140643,0.018,2.733,2.5664,0.7206,0.453,1,67
114204,0.0142,2.4111,2.5429,0.6702,0.5487,1,43
111063,0.0143,2.5837,2.287,0.6974,0.5182,1,43
133095,0.0151,2.6483,2.5066,0.7719,0.4799,1,43
124343,0.0156,2.2933,2.6948,0.7071,0.5928,0,43
115781,0.0145,2.3398,2.4165,0.6866,0.5088,0,77
131597,0.0157,2.3902,2.6277,0.7011,0.5226,1,77
89848,0.01,2.0976,2.04,0.7109,0.4824,1,31
95541,0.0102,2.1854,2.1531,0.668,0.5212,1,31
109842,0.008,2.5873,2.1753,0.8369,0.4834,1,31
150410,0.0191,3.0307,2.3408,0.6778,0.3894,1,31
95581,0.0138,2.3509,2.4177,0.6561,0.5521,1,28
89546,0.0116,1.9831,2.1838,0.7172,0.6286,1,28
100375,0.0141,2.6312,2.3155,0.7437,0.3734,1,28
137915,0.0201,2.6839,2.8393,0.7183,0.5059,1,43
117347,0.014,2.7462,2.4291,0.7621,0.4659,0,43
154436,0.0228,2.8632,3.1259,0.7337,0.4746,0,67
181897,0.0238,3.0511,3.3021,0.7347,0.4483,1,67
151240,0.0214,2.8145,3.1187,0.7131,0.4545,1,67
104575,0.0129,2.3349,2.1951,0.6644,0.5557,1,43
124109,0.0159,2.3456,2.6552,0.7015,0.5436,0,43
108224,0.0143,2.0343,2.7138,0.6722,0.6747,1,43
135212,0.0159,2.3965,2.6866,0.7091,0.5601,1,77
135212,0.0159,2.3965,2.6866,0.7091,0.5601,1,77
122231,0.0146,2.2821,2.5617,0.6386,0.6175,1,77
122231,0.0146,2.2821,2.5617,0.6386,0.6175,1,77
136788,0.013,2.7902,2.5778,0.7848,0.523,0,77
118933,0.0153,2.356,2.5611,0.7028,0.5254,1,43
112969,0.0129,2.2883,2.4509,0.7188,0.517,1,43
105170,0.0126,2.232,2.407,0.6451,0.5912,1,43
130174,0.0148,2.3163,2.6246,0.726,0.5124,1,77
123500,0.0152,2.3734,2.5063,0.7156,0.5449,0,77
123500,0.0152,2.3734,2.5063,0.7156,0.5449,0,77
116364,0.0141,2.4434,2.2128,0.6523,0.5105,0,77
212284,0.0312,3.1825,3.0922,0.6456,0.5375,0,77
139896,0.0172,2.5941,2.8013,0.6635,0.5305,0,77
164929,0.0235,2.8333,2.8714,0.6374,0.4896,0,77
162326,0.0171,3.021,3.0025,0.7841,0.4468,0,77
184561,0.023,3.0604,3.1187,0.6704,0.4778,0,77
92360,0.0085,2.1013,2.0555,0.7073,0.4955,1,31
103125,0.0128,2.2523,2.1731,0.7029,0.5168,0,31
125500,0.0119,2.5344,2.2886,0.7826,0.4566,1,31
90130,0.0083,2.1489,1.9438,0.6677,0.5691,0,31
169940,0.0222,2.9733,3.2016,0.7062,0.5111,0,77
188675,0.0225,2.9389,3.1927,0.7561,0.523,0,77
87935,0.0091,2.0267,2.0012,0.7296,0.467,1,31
92016,0.0093,1.8493,2.0176,0.7,0.6082,1,31
104232,0.0111,2.4145,2.1434,0.7515,0.4308,1,31
128372,0.0131,2.8369,2.4216,0.6619,0.396,0,31
97398,0.0098,2.1196,2.0622,0.73,0.6537,1,31
97398,0.0098,2.1196,2.0622,0.73,0.6537,1,31
101403,0.0123,2.3073,2.0823,0.6946,0.5054,1,43
164832,0.0234,3.161,2.5882,0.6793,0.4835,1,43
104613,0.0136,2.2527,2.3542,0.6945,0.5297,0,43
123961,0.0133,2.4722,2.4204,0.7161,0.6013,1,55
108799,0.0118,2.2476,2.3585,0.6716,0.5025,1,55
139600,0.018,2.4646,2.9131,0.7285,0.6221,0,67
124354,0.0154,2.5023,2.5543,0.66,0.5325,0,67
171520,0.0247,2.845,3.5509,0.6884,0.58,0,67
161558,0.0213,2.8012,2.9921,0.7126,0.5782,0,77
142030,0.0164,2.6709,2.7176,0.6912,0.6016,0,77
116699,0.0145,2.3012,2.5423,0.7174,0.4802,0,43
106205,0.013,2.3103,2.3428,0.7417,0.4664,1,43
116610,0.0156,2.1161,2.8501,0.6614,0.6753,1,43
100943,0.0115,2.1668,1.946,0.6945,0.51,0,31
97164,0.0108,2.0194,2.0613,0.6491,0.5578,1,31
130661,0.0137,2.8824,2.4158,0.6873,0.3949,1,31
100539,0.0112,2.1962,2.1645,0.7212,0.5452,1,31
131849,0.0159,2.5205,2.6811,0.665,0.5773,0,77
143617,0.0141,2.8479,2.6518,0.784,0.4981,0,77
163510,0.0183,2.835,2.8272,0.7674,0.5474,0,77
154017,0.021,2.6313,2.977,0.6828,0.5969,0,67
123910,0.0145,2.59,2.3518,0.7329,0.4232,0,67
176124,0.022,3.2257,3.0517,0.6919,0.3616,1,67
114577,0.0149,2.3618,2.4912,0.7309,0.6022,1,43
118349,0.017,2.5441,2.4506,0.6784,0.4844,0,43
140910,0.017,2.6562,2.629,0.7652,0.4533,0,43
151851,0.0208,2.6838,3.1015,0.6758,0.5795,1,67
149533,0.0203,2.6693,2.904,0.7083,0.4871,1,67
127943,0.0163,2.467,2.6141,0.6441,0.6089,1,67
98424,0.01,2.1541,2.0896,0.6976,0.5813,1,31
137742,0.0145,2.5971,2.4389,0.7701,0.4749,1,31
115027,0.0134,2.2473,2.3882,0.6853,0.5141,1,31
117812,0.0153,2.3983,2.5816,0.6685,0.548,0,43
137983,0.0162,2.8644,2.6478,0.6948,0.4032,0,43
116871,0.0159,2.4451,2.3391,0.6213,0.6164,1,43
123877,0.0152,2.21,2.4575,0.6941,0.602,1,67
136998,0.0176,2.5694,2.7475,0.6584,0.6283,0,67
120609,0.0148,2.4077,2.2696,0.6676,0.5443,0,77
120609,0.0148,2.4077,2.2696,0.6676,0.5443,0,77
172031,0.0199,3.0969,3.1538,0.7433,0.4755,0,77
104007,0.011,2.2246,2.0966,0.6873,0.5628,1,31
109093,0.0127,2.1854,2.3184,0.6371,0.5858,1,31
113068,0.0122,2.4521,2.231,0.7711,0.4225,1,31
113068,0.0122,2.4521,2.231,0.7711,0.4225,1,31
132386,0.0144,2.8716,2.472,0.6595,0.3725,0,31
103015,0.0121,2.3225,2.2004,0.6965,0.5525,0,43
120823,0.0157,2.7507,2.528,0.7458,0.5046,1,43
112144,0.0137,2.1638,2.4212,0.7069,0.6272,1,43
173826,0.0226,2.8046,3.2092,0.7195,0.5292,0,77
121286,0.0153,2.4655,2.6509,0.688,0.5442,0,43
140683,0.0171,2.9455,2.6455,0.6794,0.4899,0,43
113135,0.0147,2.3589,2.3093,0.6827,0.5825,0,43
160445,0.0231,2.7507,3.3793,0.6864,0.6116,1,67
124143,0.0168,2.5225,2.394,0.6829,0.4937,1,67
146552,0.0166,2.8761,2.6344,0.6899,0.4681,1,67
142497,0.0189,2.7097,2.9576,0.7008,0.5385,1,67
160754,0.0203,3.0999,3.06,0.7385,0.4456,0,67
112075,0.0141,2.3201,2.4633,0.7174,0.5276,1,43
119282,0.0152,2.505,2.644,0.6849,0.498,1,43
117483,0.0155,2.2481,2.4985,0.6814,0.63,1,43
118973,0.0146,2.6022,2.4232,0.7549,0.513,1,43
108870,0.0126,2.199,2.279,0.7186,0.623,1,31
122168,0.0137,2.6355,2.3693,0.775,0.5206,0,31
97067,0.0112,1.9195,2.3535,0.6848,0.5541,0,31
120432,0.0133,2.1794,2.7133,0.7202,0.4641,1,31
109648,0.0123,2.2408,2.0415,0.7039,0.5635,1,31
109648,0.0123,2.2408,2.0415,0.7039,0.5635,1,31
112996,0.0135,2.1934,2.3961,0.64,0.5821,1,31
160243,0.0218,2.7414,3.279,0.6615,0.5962,1,67
153733,0.02,2.8157,2.8014,0.7328,0.4366,1,67
174682,0.02,2.8889,2.9485,0.7569,0.4683,1,67
103829,0.0121,2.3579,2.1541,0.7175,0.5172,0,43
165826,0.0218,2.7572,3.0616,0.7241,0.5514,0,77
172256,0.0229,2.8944,3.3264,0.7004,0.5175,0,77
151594,0.0195,2.8915,2.7585,0.7178,0.4229,0,77
128478,0.0167,2.491,2.5737,0.7128,0.5507,0,31
130745,0.0165,2.455,2.6226,0.7401,0.5592,1,31
137496,0.0189,2.6954,2.8796,0.6355,0.5297,1,31
109034,0.0139,2.3369,2.2552,0.6836,0.54,1,43
120196,0.0156,2.4038,2.6459,0.651,0.5745,0,43
136599,0.0141,2.8753,2.7515,0.7868,0.4898,0,43
123531,0.0151,2.373,2.589,0.6346,0.587,0,67
201785,0.0294,3.2076,2.9415,0.6478,0.4617,0,67
154317,0.0205,2.6474,2.6825,0.6909,0.5972,1,77
124999,0.0147,2.4115,2.6107,0.6556,0.5583,0,77
83055,0.009,2.0769,1.9905,0.7435,0.5198,0,31
150800,0.0205,2.9426,2.4254,0.6835,0.5015,0,31
91574,0.0114,2.1705,2.1336,0.7131,0.5426,1,31
125476,0.0173,2.3,2.989,0.6787,0.503,0,31
126104,0.0149,2.5922,2.5541,0.7722,0.468,1,31
132678,0.0195,2.6008,3.057,0.7204,0.5664,0,31
137588,0.0189,2.4681,2.9066,0.6896,0.5527,0,43
137588,0.0189,2.4681,2.9066,0.6896,0.5527,0,43
146399,0.0172,2.9776,2.7093,0.6758,0.4975,0,43
123449,0.0157,2.5431,2.6705,0.7032,0.531,1,43
123449,0.0157,2.5431,2.6705,0.7032,0.531,1,43
171138,0.0259,2.8712,3.5379,0.6877,0.6069,1,67
159902,0.0217,2.6183,3.1563,0.7022,0.6226,0,67
151327,0.0213,2.7633,2.7572,0.6739,0.4695,1,67
123030,0.0154,2.505,2.6493,0.7023,0.5575,1,43
114290,0.0144,2.2631,2.4306,0.7078,0.591,1,43
122144,0.0147,2.6445,2.4323,0.7555,0.5211,1,43
121941,0.0136,2.6198,2.4074,0.7549,0.5407,1,31
110429,0.0131,2.3689,2.358,0.6639,0.5459,1,31
118650,0.0099,2.7253,2.3158,0.815,0.4481,1,31
161045,0.0212,2.9245,2.4586,0.6757,0.4321,1,31
99810,0.0118,2.1765,2.0166,0.6878,0.4637,1,31
90216,0.0085,1.7967,2.2805,0.8071,0.571,1,31
111702,0.0119,2.4127,2.372,0.8147,0.4804,0,31
162396,0.0226,2.8353,3.1392,0.6761,0.5103,0,77
132321,0.0166,2.217,2.9871,0.6584,0.6693,1,77
127775,0.0146,2.6451,2.4193,0.738,0.4539,0,77
115631,0.0127,2.2344,2.4503,0.7253,0.4865,1,31
115286,0.0124,2.669,2.3053,0.7743,0.5193,0,31
114712,0.0131,2.5143,2.4221,0.7775,0.498,0,31
110420,0.0117,2.4147,2.3564,0.8171,0.4326,1,31
106626,0.014,2.0891,2.6054,0.6586,0.6418,1,31
109214,0.0139,2.3307,2.1264,0.7291,0.4559,1,26
98644,0.0133,2.311,1.9984,0.6833,0.4379,1,26
83393,0.0096,1.9428,2.0216,0.7099,0.4985,1,26
116595,0.0154,2.707,2.392,0.6975,0.368,0,26
117735,0.014,2.6625,2.3403,0.6485,0.3135,0,26
100157,0.0115,2.1377,2.2856,0.7279,0.46,1,26
148190,0.0204,2.9999,2.3979,0.6875,0.4316,1,26
113801,0.0147,2.694,2.4429,0.7418,0.4766,1,26
114178,0.0125,2.5991,2.4588,0.7157,0.4864,1,26
107779,0.0095,2.6429,2.2553,0.7913,0.4706,0,26
158234,0.0202,2.6037,3.0677,0.7056,0.5326,1,77
132702,0.0144,2.5981,2.5994,0.7248,0.603,0,77
150291,0.0196,2.7217,2.7783,0.6857,0.5216,1,77
133570,0.0179,2.5043,2.819,0.6963,0.5283,1,43
155429,0.0192,2.832,2.8219,0.7464,0.5333,1,43
131899,0.0183,2.4806,2.7562,0.6961,0.6171,1,43
91477,0.0108,2.3066,2.0231,0.7022,0.5322,0,26
91477,0.0108,2.3066,2.0231,0.7022,0.5322,0,26
147195,0.0207,2.9137,2.3855,0.6678,0.4145,1,26
104041,0.0126,2.6315,2.2822,0.7371,0.4955,1,26
130596,0.0176,2.6317,2.5126,0.6846,0.5244,1,67
130596,0.0176,2.6317,2.5126,0.6846,0.5244,1,67
142413,0.0175,2.8559,2.6657,0.6563,0.4277,1,67
137507,0.019,2.8766,2.7563,0.7341,0.5454,1,67
145583,0.0205,2.7739,2.9643,0.7263,0.5122,1,67
122517,0.0165,2.3527,2.5908,0.7108,0.5857,1,67
120340,0.0161,2.2349,2.939,0.65,0.6166,1,67
157167,0.021,3.0358,3.069,0.7632,0.4795,1,67
142329,0.0174,2.9598,2.7089,0.6716,0.4297,0,67
130280,0.0177,2.5468,2.8297,0.6532,0.5977,1,67
105543,0.0134,2.2788,2.2153,0.6847,0.4699,1,31
102478,0.0133,2.4387,2.1934,0.7058,0.3939,1,31
144746,0.0204,2.8673,2.3929,0.669,0.3862,0,31
100090,0.0093,2.3684,2.1483,0.8263,0.4918,1,31
119013,0.0155,2.4577,2.3585,0.6872,0.5573,1,43
148815,0.0182,2.8885,2.7618,0.6566,0.5046,0,43
128672,0.0178,2.5932,2.7384,0.7265,0.4532,1,43
124555,0.0154,2.7384,2.7458,0.7419,0.4081,0,28
118700,0.0149,2.7587,2.6122,0.7508,0.3591,0,28
136629,0.0184,2.8259,2.7762,0.7852,0.3255,0,28
90992,0.0077,2.1435,2.0312,0.7383,0.3259,0,28
174965,0.0247,2.9626,2.7566,0.6756,0.5688,0,28
122761,0.0142,2.3476,2.5167,0.6689,0.5601,1,67
154691,0.0169,2.7051,2.6688,0.7563,0.5104,1,67
141854,0.0171,2.4365,2.7918,0.701,0.5937,1,77
126814,0.0153,2.6608,2.388,0.7413,0.506,0,77
124087,0.0168,2.5173,2.5973,0.7129,0.5506,1,43
127308,0.0167,2.6738,2.5294,0.7504,0.4442,0,43
120998,0.0149,2.3629,2.4851,0.7102,0.5446,0,77
138507,0.0156,2.8986,2.57,0.6551,0.4031,0,77
113782,0.013,2.3095,2.1958,0.699,0.5918,0,77
106248,0.0128,2.5854,2.2712,0.7594,0.4936,1,31
82427,0.0082,1.7356,1.9687,0.7261,0.5815,0,31
98474,0.013,2.4092,2.1627,0.6937,0.4838,1,31
125558,0.0138,2.6409,2.3821,0.7687,0.5096,1,31
134095,0.0174,2.5521,2.6875,0.717,0.5067,1,31
152992,0.017,2.7518,2.734,0.7702,0.4309,1,31
113179,0.0127,2.2768,2.4313,0.6719,0.5596,1,31
149729,0.0215,2.5761,3.2313,0.6957,0.6344,1,31
115560,0.0135,2.3065,2.3762,0.7398,0.5066,0,77
115560,0.0135,2.3065,2.3762,0.7398,0.5066,0,77
149449,0.0187,2.7791,2.7197,0.7407,0.4495,0,77
132295,0.0163,2.2596,2.9224,0.6423,0.5789,1,31
103025,0.0116,1.9681,2.4584,0.6703,0.5502,0,31
124354,0.0157,2.5048,2.6003,0.6778,0.5259,1,31
95121,0.0095,1.756,2.2933,0.7023,0.5324,1,31
131788,0.0198,2.6113,2.8925,0.6259,0.5283,0,28
127653,0.0117,2.7371,2.6116,0.7853,0.2707,0,28
99062,0.0117,1.8786,2.511,0.6859,0.6005,0,31
108207,0.015,2.2686,2.435,0.6097,0.4146,1,31
108207,0.015,2.2686,2.435,0.6097,0.4146,1,31
117109,0.014,2.2515,2.5858,0.7304,0.5391,1,31
143812,0.0194,2.9275,2.8165,0.7363,0.4879,1,43
156106,0.022,2.672,3.1641,0.7126,0.5301,0,43
146015,0.0217,2.5307,3.4508,0.6692,0.6118,1,43
92971,0.0114,1.9039,2.4242,0.6381,0.5686,1,26
111957,0.0075,2.3704,2.3825,0.8642,0.3532,1,26
120606,0.0128,2.4682,2.3143,0.7742,0.4238,1,26
107100,0.0133,2.2116,2.3935,0.7075,0.5186,1,26
107100,0.0133,2.2116,2.3935,0.7075,0.5186,1,26
101499,0.0129,2.3203,2.3679,0.6536,0.5139,0,26
137362,0.0167,2.7674,2.6362,0.7387,0.5567,0,77
124006,0.0169,2.5106,2.5937,0.6852,0.5078,0,28
124006,0.0169,2.5106,2.5937,0.6852,0.5078,0,28
91495,0.0099,1.9637,2.2992,0.6704,0.3921,0,28
88993,0.0101,2.2943,2.0118,0.676,0.4903,1,26
114118,0.0101,2.6633,2.3707,0.8001,0.4956,1,26
154123,0.0223,2.99,2.5244,0.6734,0.4681,0,26
117302,0.0171,2.2032,2.8437,0.6773,0.5658,0,31
123642,0.0148,2.6646,2.503,0.7702,0.4817,1,31
129256,0.0205,2.5356,3.0523,0.7024,0.6401,0,31
118161,0.0138,2.6443,2.5333,0.779,0.4324,0,28
106073,0.0152,2.1895,2.371,0.6544,0.563,0,28
115903,0.0147,2.5083,2.3293,0.7183,0.5316,0,26
113885,0.015,2.1977,2.5012,0.7199,0.5562,1,26
98161,0.0096,2.2173,2.1706,0.7379,0.4234,1,26
98161,0.0096,2.2173,2.1706,0.7379,0.4234,1,26
141828,0.0209,2.648,2.9243,0.7138,0.5371,1,67
152312,0.0222,2.7449,3.1387,0.6669,0.5057,1,67
124888,0.0167,2.2743,2.6282,0.6843,0.6446,1,67
127135,0.0163,2.4306,2.7295,0.716,0.5096,1,43
123861,0.0158,2.6966,2.46,0.7433,0.4979,0,43
153349,0.0198,3.0003,2.852,0.6164,0.5134,0,43
131050,0.0175,2.8713,2.6727,0.7514,0.4862,0,31
158364,0.0199,2.7961,2.9047,0.7495,0.5085,0,31
123638,0.0153,2.7166,2.6075,0.7592,0.5472,0,31
126012,0.0155,2.2679,2.5066,0.6835,0.588,1,67
168062,0.0202,2.9419,2.8638,0.6835,0.4885,1,67
157918,0.0211,2.63,3.072,0.697,0.4934,0,77
131689,0.0174,2.7555,2.7312,0.7024,0.4726,1,26
153737,0.0185,2.7451,2.8406,0.7646,0.4826,0,26
121348,0.0171,2.4748,2.5722,0.7039,0.5339,0,26
121348,0.0171,2.4748,2.5722,0.7039,0.5339,0,26
117877,0.0152,2.6112,2.6422,0.669,0.4084,0,28
113693,0.0164,2.6101,2.3329,0.6928,0.4708,0,28
138302,0.0188,2.8114,2.8195,0.7227,0.5267,1,43
130236,0.0174,2.5287,2.8183,0.6529,0.5781,1,43
131772,0.0175,2.6653,2.6311,0.7122,0.5257,1,43
109261,0.0135,2.3493,2.2683,0.7059,0.5091,1,31
102527,0.0126,2.5071,2.1694,0.7116,0.5227,1,31
156853,0.0227,3.1045,2.5454,0.6677,0.439,1,31
104647,0.0128,2.3738,2.3695,0.7004,0.4514,0,31
118541,0.0154,2.5395,2.404,0.7054,0.4589,1,26
181581,0.025,3.1334,2.8374,0.6912,0.5491,1,26
141809,0.0188,2.8656,2.8333,0.7361,0.5337,1,26
111778,0.0139,2.354,2.3231,0.7156,0.5665,0,28
111778,0.0139,2.354,2.3231,0.7156,0.5665,0,28
118721,0.0136,2.4643,2.4545,0.7726,0.5007,1,31
101892,0.0109,2.0561,2.368,0.7157,0.581,0,31
101892,0.0109,2.0561,2.368,0.7157,0.581,0,31
126516,0.017,2.3739,3.0293,0.6747,0.4914,1,31
101355,0.0111,1.9847,2.241,0.736,0.6224,1,31
128061,0.0179,2.4677,2.6399,0.6968,0.6169,1,26
106170,0.0129,2.3763,2.422,0.6599,0.5074,0,26
98207,0.0119,1.9746,2.537,0.6669,0.6202,1,26
101707,0.0129,2.391,2.1738,0.7235,0.4828,1,26
123261,0.0157,2.6099,2.6416,0.7433,0.2879,0,28
102501,0.0116,2.3202,2.1178,0.7209,0.497,0,28
116938,0.0137,2.4191,2.4036,0.8023,0.4856,1,31
103575,0.0122,2.446,2.3433,0.699,0.363,0,31
101892,0.013,2.0906,2.2867,0.6911,0.5638,1,31
106508,0.0133,2.3602,2.2949,0.7008,0.5273,0,28
89145,0.0073,1.9136,2.0451,0.7701,0.4433,0,28
114613,0.0141,2.3739,2.5265,0.6739,0.5701,1,26
131772,0.0152,2.5175,2.474,0.7639,0.4942,0,26
110788,0.0133,2.2676,2.4618,0.7218,0.4991,1,26
102843,0.0126,2.2635,2.3923,0.672,0.5147,0,26
128618,0.014,2.551,2.4028,0.7684,0.4292,0,26
98709,0.0118,2.2448,2.1276,0.6769,0.5655,1,26
104159,0.0132,2.1683,2.1424,0.7063,0.5511,1,28
102688,0.0135,2.0965,2.6663,0.6873,0.5536,1,28
103445,0.0136,2.0886,2.4199,0.5969,0.5026,0,28
122380,0.016,2.4685,2.3862,0.6962,0.5762,0,43
124088,0.0164,2.5753,2.5555,0.6984,0.4985,0,43
139849,0.0178,2.6516,2.495,0.6989,0.5237,0,77
130464,0.0155,2.3639,2.6922,0.7161,0.4949,0,77
176300,0.0239,2.9455,2.6172,0.6713,0.4822,0,77
133331,0.0171,2.5849,2.8153,0.7015,0.5392,0,43
181654,0.0273,3.0372,2.8608,0.668,0.5315,0,43
181654,0.0273,3.0372,2.8608,0.668,0.5315,0,43
151941,0.0183,2.9414,2.971,0.7029,0.5239,1,67
111304,0.0127,2.0846,2.305,0.7014,0.5966,1,67
139551,0.0133,2.7667,2.5699,0.7821,0.5164,1,67
120502,0.0144,2.1383,2.7904,0.6629,0.6347,0,67
139059,0.0153,2.8788,2.5367,0.6591,0.3923,1,67
113559,0.0125,2.3019,2.1915,0.676,0.591,1,67
129552,0.0165,2.8586,2.6247,0.7481,0.4996,0,43
129552,0.0165,2.8586,2.6247,0.7481,0.4996,0,43
154057,0.0185,2.7471,2.8385,0.7601,0.5077,1,43
141770,0.0182,2.8812,2.6799,0.7165,0.5042,0,77
153667,0.0212,2.5853,3.0767,0.6903,0.5923,0,77
116024,0.0147,2.6184,2.5368,0.7319,0.492,0,31
119938,0.0174,2.4269,2.771,0.7318,0.6214,0,31
106210,0.0143,2.1374,2.6335,0.6811,0.5122,0,31
124148,0.0131,2.4758,2.5235,0.8118,0.5837,0,31
109405,0.0141,2.0257,2.7073,0.6405,0.5836,1,31
