id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION,start_date,end_date,wrong_selection,hint_used,hints_count,evaluation,evaluation_details,objects,distractors,background,theme,perspective,rotate_images,max_overlap,min_distance_from_border,min_size,max_size,earned_stars,max_stars_possible,ended_early,general_difficulty,adaptive,duration,background_difficulty
629570,120009,0.0121,2.3736,2.3466,0.7945,0.4627,2022-03-10 13:43:33,2022-03-10 13:46:15,15,t,3,-1,"hint used &  acceptable time (112s) exceeded (162s) &  2 or more mistakes on 3 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_torch.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_cobra.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/300_dragon.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/3_ring.png"" - 4 errs) --] ",7,17,70_80_10_bg5.png,FantasyOldKids,1,0,0.4,76,100,180,7,18,f,60,1,162,0
630977,56247,0.0026,1.3605,1.6507,0.8401,0.3805,2022-03-10 14:55:21,2022-03-10 14:55:41,2,f,0,0," time (20s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Farm/Items/130_UMBRLTOP.png"" - 2 errs) --] ",3,1,70_20_5_bg2.png,Farm,1,0,0.0,143,100,300,3,6,f,43,0,20,0
631088,53340,0.0023,1.4435,1.5966,0.8181,0.2692,2022-03-10 14:58:21,2022-03-10 14:58:41,0,f,0,1, time (20s) - OK & ,3,1,70_20_5_bg2.png,Farm,1,0,0.0,143,100,300,3,6,f,43,0,20,0
632594,166164,0.0237,3.0097,2.6754,0.673,0.5252,2022-03-10 16:04:15,2022-03-10 16:06:50,13,t,2,-1,"hint used &  acceptable time (128s) exceeded (155s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/40_pirateGirl.png"" - 1 errs) -- (on object ""Pirates/Items/480_island3_pinkPalm.png"" - 3 errs) -- (on object ""Pirates/Items/25_pirateHat4.png"" - 9 errs) --] ",8,23,90_15_4_bg7.png,Pirates,0,1,0.2,71,100,180,13,21,f,62,1,155,90
634867,68928,0.0055,1.8736,1.6471,0.752,0.2977,2022-03-11 09:35:03,2022-03-11 09:35:20,0,f,0,1, time (17s) - OK & ,3,1,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,143,100,300,3,6,f,20,0,17,0
635004,56684,0.0031,1.2214,1.6087,0.8477,0.39,2022-03-11 09:38:25,2022-03-11 09:38:44,0,f,0,1, time (19s) - OK & ,3,1,66_50_17_bg3.png,Pirates,1,0,0.0,143,100,300,3,6,f,20,0,19,0
635601,64654,0.006,1.7424,1.7493,0.7968,0.3457,2022-03-11 10:06:50,2022-03-11 10:07:19,2,t,1,0,"hint used &  time (29s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_torch.png"" - 2 errs) --] ",3,1,58_30_8_bg3.png,FantasyOldKids,1,0,0.0,143,100,300,3,6,f,43,0,29,0
636726,99407,0.0106,2.5399,2.2061,0.7934,0.4447,2022-03-11 10:31:26,2022-03-11 10:32:06,0,f,0,1, time (40s) - OK & ,6,13,63_50_10_bg7.png,FantasyOldKids,0,1,0.4,71,100,180,12,15,f,34,1,40,90
640471,60721,0.0094,1.8251,1.9724,0.5845,0.2302,2022-03-11 18:09:34,2022-03-11 18:10:11,0,f,0,1, time (37s) - OK & ,3,1,75_25_7_bg3.png,Farm,1,0,0.0,115,100,300,3,6,f,57,0,37,0
643226,106343,0.0133,2.5849,2.4762,0.7011,0.53,2022-03-13 08:47:41,2022-03-13 08:49:33,7,f,0,1," time (112s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\40_catInBox.png"" - 1 errs) -- (on object ""CityOldKids\Items\450_bouncyCastle.png"" - 6 errs) --] ",7,18,58_50_7_bg5.png,CityOldKids,1,1,0.4,64,100,180,11,18,f,55,1,112,90
648388,88208,0.0081,1.9404,2.1039,0.8029,0.4437,2022-03-14 16:03:01,2022-03-14 16:04:00,5,f,0,0," time (59s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/55_turtle_running.png"" - 1 errs) -- (on object ""Pirates/Items/5_TOMAT000.png"" - 1 errs) -- (on object ""Pirates/Items/25_pirateHat4.png"" - 3 errs) --] ",4,4,68_25_7_bg2.png,Pirates,1,0,0.0,143,98,287,3,9,f,20,0,59,0
649051,67618,0.0074,1.8927,1.9481,0.7191,0.3905,2022-03-14 19:43:25,2022-03-14 19:44:28,1,t,1,0,"hint used &  time (63s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm\Items\470_jeepLoaded_differentColor.png"" - 1 errs) --] ",4,4,66_20_4_bg1.png,Farm,1,0,0.0,115,98,287,6,9,f,57,0,63,0
649537,80264,0.006,1.9042,1.9351,0.7727,0.3083,2022-03-11 10:59:21,2022-03-11 10:59:56,0,f,0,1, time (35s) - OK & ,4,6,66_20_4_bg1.png,Farm,1,0,0.0,143,100,300,6,9,f,14,1,35,0
650921,94444,0.0098,2.5405,2.1875,0.7723,0.3349,2022-03-15 09:40:58,2022-03-15 09:41:25,0,f,0,1, time (27s) - OK & ,4,4,58_40_10_bg2.png,FantasyOldKids,1,0,0.0,143,98,287,6,9,f,24,0,27,0
651150,72859,0.008,1.7549,2.0378,0.6641,0.3594,2022-03-15 09:45:20,2022-03-15 09:45:42,0,f,0,1, time (22s) - OK & ,4,4,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,143,98,287,6,9,f,24,0,22,0
653383,81143,0.0085,1.9036,1.9403,0.6707,0.5364,2022-03-15 10:53:20,2022-03-15 10:53:48,0,f,0,1, time (28s) - OK & ,6,14,65_33_7_bg5.png,Farm,1,1,0.4,71,100,180,12,15,f,34,1,28,0
654374,91279,0.0091,2.4888,2.1995,0.7558,0.3267,2022-03-15 11:25:48,2022-03-15 11:26:10,0,f,0,1, time (22s) - OK & ,4,4,58_40_10_bg2.png,FantasyOldKids,1,0,0.0,143,98,287,6,9,f,24,0,22,0
654413,80666,0.0097,1.8066,2.293,0.7098,0.6123,2022-03-15 11:26:25,2022-03-15 11:27:11,0,f,0,1, time (46s) - OK & ,4,4,58_30_8_bg9.png,CityOldKids,1,0,0.0,143,98,287,6,9,f,24,0,46,0
654548,79887,0.009,2.2962,2.0162,0.6794,0.2619,2022-03-15 11:29:13,2022-03-15 11:29:37,0,f,0,1, time (24s) - OK & ,4,4,58_20_4_bg2.png,CityOldKids,1,0,0.0,143,98,287,6,9,f,24,0,24,0
661133,85486,0.0099,1.8595,2.0353,0.6711,0.3461,2022-03-16 11:41:02,2022-03-16 11:42:25,19,f,0,-1," acceptable time (64s) exceeded (83s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/55_turtle_running.png"" - 1 errs) -- (on object ""Pirates/Items/250_palm6.png"" - 5 errs) -- (on object ""Pirates/Items/7_PADLK000.png"" - 13 errs) --] ",4,7,66_50_17_bg3.png,Pirates,1,0,0.0,143,100,300,4,9,f,14,1,83,0
661735,78900,0.0126,2.0576,2.5273,0.6432,0.5263,2022-03-16 12:24:42,2022-03-16 12:25:31,0,f,0,1, time (49s) - OK & ,4,4,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,115,98,287,6,9,f,57,0,49,0
665018,70432,0.0104,1.9786,2.0853,0.7115,0.5105,2022-03-16 16:01:18,2022-03-16 16:01:57,1,f,0,1," time (39s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\1200_tank.png"" - 1 errs) --] ",4,4,74_50_10_bg3.png,CityOldKids,1,0,0.0,115,98,287,6,9,f,57,0,39,0
669157,89158,0.0109,1.8725,2.3294,0.6981,0.4204,2022-03-17 15:12:41,2022-03-17 15:13:26,1,t,1,0,"hint used &  time (45s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_genie_2.png"" - 1 errs) --] ",4,4,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,143,98,287,4,9,f,43,0,45,0
669753,94149,0.0108,2.0603,1.9926,0.7199,0.4557,2022-03-18 09:13:57,2022-03-18 09:14:29,0,f,0,1, time (32s) - OK & ,4,4,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,143,98,287,6,9,f,20,0,32,0
670367,91938,0.0103,2.0851,1.9587,0.7291,0.4587,2022-03-18 09:49:26,2022-03-18 09:49:51,0,f,0,1, time (25s) - OK & ,5,7,67_50_15_bg4.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,71,0,25,0
674529,90622,0.0099,1.9374,2.0362,0.7209,0.572,2022-03-18 13:46:54,2022-03-18 13:48:01,2,t,2,0,"hint used &  time (67s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/300_hotairballoon.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_superhero_2.png"" - 1 errs) --] ",6,12,60_80_15_bg9.png,FantasyOldKids,1,1,0.2,76,100,180,12,15,f,47,1,67,90
676275,73039,0.0063,1.7238,2.0605,0.7723,0.3548,2022-03-18 14:12:37,2022-03-18 14:13:06,2,f,0,0," time (29s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Farm/Items/40_catLying.png"" - 2 errs) --] ",4,4,70_20_5_bg2.png,Farm,1,0,0.0,143,98,287,4,9,f,43,0,29,0
676328,76290,0.0056,1.8987,1.9702,0.8376,0.2908,2022-03-18 14:13:20,2022-03-18 14:14:23,6,t,2,0,"hint used &  time (63s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/4_LBULBTOP.png"" - 5 errs) -- (on object ""Pirates/Items/25_parrot8.png"" - 1 errs) --] ",4,4,68_25_7_bg2.png,Pirates,1,0,0.0,143,98,287,4,9,f,43,0,63,0
677357,126730,0.0144,2.6093,2.561,0.7158,0.4832,2022-03-19 09:41:52,2022-03-19 09:43:15,4,t,1,0,"hint used &  time (83s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/30_baby.png"" - 1 errs) -- (on object ""CityOldKids/Items/1200_locomotive.png"" - 2 errs) -- (on object ""CityOldKids/Items/60_boy.png"" - 1 errs) --] ",7,16,58_50_7_bg5.png,CityOldKids,1,0,0.2,76,100,180,10,18,f,60,1,83,0
681775,117426,0.0153,2.3529,2.4064,0.6856,0.5154,2022-03-20 16:42:40,2022-03-20 16:44:18,13,t,2,-1,"hint used &  acceptable time (80s) exceeded (98s) &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Farm/Items/10_pear.png"" - 1 errs) -- (on object ""Farm/Items/250_cowSleeping.png"" - 1 errs) -- (on object ""Farm/Items/160_goat.png"" - 11 errs) --] ",5,11,65_100_10_bg9.png,Farm,1,1,0.2,153,100,300,7,12,f,47,1,98,90
682726,124851,0.0178,2.4903,2.4198,0.6759,0.5636,2022-03-20 18:41:21,2022-03-20 18:42:05,10,t,2,0,"hint used &  time (44s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_woodoodoll.png"" - 10 errs) --] ",5,11,60_50_10_bg10.png,FantasyOldKids,0,0,0.4,143,100,300,6,12,f,57,1,44,90
682877,90958,0.0105,2.1718,2.0598,0.7329,0.5381,2022-03-20 18:44:24,2022-03-20 18:44:47,2,f,0,0," time (23s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_crown.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_cards.png"" - 1 errs) --] ",5,8,60_50_10_bg10.png,FantasyOldKids,0,1,0.4,71,100,300,5,12,f,57,1,23,90
687717,143993,0.0159,2.8399,2.8508,0.7691,0.5536,2022-03-21 10:27:44,2022-03-21 10:30:08,11,t,4,0,"hint used &  time (144s) - OK &  2 or more mistakes on 3 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""Farm/Items/90_dogRuning.png"" - 3 errs) -- (on object ""Farm/Items/18_SCRW1210.png"" - 2 errs) -- (on object ""Farm/Items/3_strawberry.png"" - 1 errs) -- (on object ""Farm/Items/35_BASKT060.png"" - 1 errs) -- (on object ""Farm/Items/1_bug.png"" - 4 errs) --] ",10,28,75_30_6_bg8.png,Farm,0,1,0.4,71,100,180,15,27,f,62,1,144,90
691016,96128,0.0123,2.1223,2.2092,0.745,0.4956,2022-03-21 13:01:38,2022-03-21 13:02:01,0,f,0,1, time (23s) - OK & ,5,7,58_30_8_bg3.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,71,0,23,0
692481,115625,0.0137,2.2391,2.0329,0.6973,0.5105,2022-03-21 13:08:51,2022-03-21 13:09:29,1,t,1,0,"hint used &  time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_pirate.png"" - 1 errs) --] ",5,11,67_50_15_bg4.png,FantasyOldKids,0,1,0.2,153,100,300,9,12,f,47,1,38,0
694150,128724,0.0154,2.4185,2.6736,0.6809,0.609,2022-03-21 15:49:14,2022-03-21 15:49:56,0,f,0,1, time (42s) - OK & ,7,19,70_50_10_bg6.png,FantasyOldKids,1,0,0.4,76,100,180,15,18,f,55,1,42,90
699104,156975,0.0218,3.1083,2.5207,0.6946,0.337,2022-03-22 12:50:17,2022-03-22 12:50:59,2,f,0,0," time (42s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/40_parrot10.png"" - 2 errs) --] ",5,9,90_15_4_bg7.png,Pirates,1,0,0.4,71,100,300,7,12,f,57,1,42,90
699893,90913,0.0118,2.2029,2.2488,0.6804,0.4486,2022-03-22 13:41:24,2022-03-22 13:41:55,1,f,0,1," time (31s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/75_shoppingCart.png"" - 1 errs) --] ",4,7,58_20_4_bg2.png,CityYoungKids,1,0,0.0,71,100,300,6,9,f,14,1,31,0
703615,63804,0.007,1.921,2.0587,0.8181,0.3498,2022-03-22 16:20:10,2022-03-22 16:20:31,0,f,0,1, time (21s) - OK & ,4,4,55_33_10_bg1.png,Pirates,1,0,0.0,115,98,287,6,9,f,37,0,21,0
704390,95537,0.0126,2.183,2.2616,0.687,0.6235,2022-03-23 09:49:51,2022-03-23 09:50:11,0,f,0,1, time (20s) - OK & ,4,4,58_20_4_bg2.png,CityOldKids,1,0,0.0,143,98,287,6,9,f,20,0,20,0
704431,115324,0.0084,2.422,2.4698,0.8418,0.3557,2022-03-23 09:50:37,2022-03-23 09:51:07,0,f,0,1, time (30s) - OK & ,5,7,73_15_7_bg4.png,Farm,1,0,0.1,143,96,276,9,12,f,20,0,30,0
705112,78410,0.0121,2.2157,2.261,0.7471,0.3841,2022-03-23 11:40:54,2022-03-23 11:41:36,0,f,0,1, time (42s) - OK & ,4,4,58_30_8_bg3.png,FantasyOldKids,1,0,0.0,115,98,287,6,9,f,57,0,42,0
705729,122394,0.0149,2.2132,2.7898,0.7233,0.5316,2022-03-23 13:03:00,2022-03-23 13:04:15,9,t,2,0,"hint used &  time (75s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_genie_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/35_owl.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/150_dragon_3.png"" - 6 errs) --] ",5,11,60_40_10_bg1.png,FantasyOldKids,1,0,0.2,153,100,300,5,12,f,47,1,75,0
705845,94853,0.0109,1.9841,2.1062,0.7124,0.4891,2022-03-23 13:04:35,2022-03-23 13:06:34,39,t,2,-1,"hint used &  acceptable time (80s) exceeded (119s) &  2 or more mistakes on 4 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/45_magician.png"" - 13 errs) -- (on object ""FantasyOldKids/Items/40_LAMP4.png"" - 11 errs) -- (on object ""FantasyOldKids/Items/50_pirate.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 11 errs) --] ",5,11,58_30_8_bg3.png,FantasyOldKids,1,1,0.2,153,100,300,5,12,f,47,1,119,0
707129,109905,0.0133,1.9508,2.5309,0.6527,0.6507,2022-03-23 13:28:35,2022-03-23 13:29:09,0,f,0,1, time (34s) - OK & ,5,7,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,153,96,276,9,12,f,28,0,34,0
708596,79830,0.0077,2.4413,2.0399,0.7619,0.3238,2022-03-23 14:43:58,2022-03-23 14:44:21,0,f,0,1, time (23s) - OK & ,3,1,58_50_7_bg5.png,CityYoungKids,1,0,0.0,128,100,300,3,6,f,13,0,23,0
711401,87441,0.0104,2.0516,2.0637,0.7014,0.4676,2022-03-24 11:03:22,2022-03-24 11:04:27,0,f,0,1, time (65s) - OK & ,5,8,60_80_15_bg9.png,FantasyOldKids,1,1,0.4,142,100,300,9,12,f,21,1,65,90
711987,105258,0.0106,2.3492,2.363,0.8413,0.3307,2022-03-24 11:24:27,2022-03-24 11:25:10,4,f,0,0," time (43s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_torch.png"" - 4 errs) --] ",4,7,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,143,100,300,4,9,f,14,1,43,0
712096,96022,0.0103,2.2231,2.22,0.7076,0.458,2022-03-24 11:27:31,2022-03-24 11:28:06,0,f,0,1, time (35s) - OK & ,4,7,70_50_10_bg6.png,FantasyYoungKids,1,0,0.0,143,100,300,6,9,f,14,1,35,90
713559,96425,0.0123,2.0294,2.4657,0.6887,0.5003,2022-03-24 11:31:26,2022-03-24 11:31:51,0,f,0,1, time (25s) - OK & ,5,7,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,24,0,25,0
713758,98447,0.0127,2.1266,2.2819,0.7399,0.5017,2022-03-24 11:35:11,2022-03-24 11:35:29,0,f,0,1, time (18s) - OK & ,5,7,74_50_10_bg3.png,CityOldKids,1,0,0.1,143,96,276,9,12,f,24,0,18,0
713798,120236,0.0107,2.4726,2.4942,0.7872,0.3569,2022-03-24 11:35:45,2022-03-24 11:36:08,0,f,0,1, time (23s) - OK & ,5,7,73_15_7_bg4.png,Farm,1,0,0.1,143,96,276,9,12,f,24,0,23,0
719459,98044,0.0115,2.2845,1.9342,0.7418,0.2905,2022-03-25 09:04:02,2022-03-25 09:04:30,0,f,0,1, time (28s) - OK & ,5,7,67_50_15_bg4.png,FantasyOldKids,1,0,0.1,143,96,276,9,12,f,20,0,28,0
719499,95345,0.0104,1.9975,2.292,0.7155,0.5116,2022-03-25 09:04:47,2022-03-25 09:05:13,0,f,0,1, time (26s) - OK & ,5,7,70_20_5_bg2.png,Farm,1,0,0.1,143,96,276,9,12,f,20,0,26,0
722433,97805,0.012,2.1786,2.2152,0.7289,0.5513,2022-03-25 10:58:23,2022-03-25 10:59:01,1,f,0,1," time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/300_dragon.png"" - 1 errs) --] ",7,18,60_80_15_bg9.png,FantasyOldKids,0,1,0.2,71,100,180,15,18,f,34,1,38,90
723071,96687,0.0114,1.896,2.3264,0.7513,0.6068,2022-03-25 11:01:32,2022-03-25 11:02:02,0,f,0,1, time (30s) - OK & ,4,7,74_50_10_bg3.png,CityYoungKids,1,0,0.0,71,100,300,6,9,f,14,1,30,0
723855,116931,0.0176,2.3571,2.7066,0.7343,0.5559,2022-03-25 14:10:14,2022-03-25 14:10:44,4,f,0,0," time (30s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/50_babyCrawling.png"" - 4 errs) --] ",5,7,73_50_15_bg4.png,CityOldKids,1,0,0.1,143,96,276,7,12,f,43,0,30,0
725203,111628,0.0178,2.7356,2.9435,0.7084,0.552,2022-03-25 20:11:36,2022-03-25 20:12:53,0,f,0,1, time (77s) - OK & ,5,7,58_50_7_bg5.png,CityOldKids,1,0,0.1,115,96,276,9,12,f,57,0,77,0
725837,50781,0.0021,1.182,1.5084,0.8805,0.3239,2022-03-26 08:34:45,2022-03-26 08:35:02,0,f,0,1, time (17s) - OK & ,3,1,66_50_17_bg3.png,Pirates,1,0,0.0,143,100,300,3,6,f,58,0,17,0
727205,57916,0.0043,1.3811,1.7288,0.7215,0.3437,2022-03-26 16:09:42,2022-03-26 16:10:03,0,f,0,1, time (21s) - OK & ,3,1,60_40_10_bg1.png,FantasyYoungKids,1,0,0.0,143,100,300,3,6,f,13,0,21,0
728444,108774,0.0098,2.1482,2.3255,0.8115,0.4362,2022-03-27 09:04:15,2022-03-27 09:05:06,2,t,2,0,"hint used &  time (51s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/30_seagull.png"" - 1 errs) -- (on object ""Pirates/Items/18_KNIF2120.png"" - 1 errs) --] ",6,10,68_25_7_bg2.png,Pirates,1,0,0.1,153,94,263,8,15,f,28,0,51,0
729599,152275,0.0219,2.9607,2.5412,0.6917,0.4577,2022-03-27 09:34:17,2022-03-27 09:35:51,5,t,2,-1,"hint used &  acceptable time (80s) exceeded (94s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/3_snail.png"" - 5 errs) --] ",5,9,90_15_4_bg7.png,Pirates,1,1,0.4,71,100,300,9,12,f,21,1,94,90
730182,94242,0.0141,2.4391,2.2522,0.6887,0.4272,2022-03-27 10:23:53,2022-03-27 10:25:16,0,f,0,1, time (83s) - OK & ,7,19,65_100_10_bg9.png,Farm,1,1,0.4,64,100,180,15,18,f,55,1,83,90
732408,102467,0.0114,1.9011,2.4551,0.6334,0.5727,2022-03-27 13:30:42,2022-03-27 13:38:01,24,t,3,-1,"hint used &  acceptable time (112s) exceeded (439s) &  2 or more mistakes on 3 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_PADLK.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/4_candy.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 10 errs) -- (on object ""FantasyOldKids/Items/300_dragon.png"" - 1 errs) --] ",7,18,60_40_10_bg1.png,FantasyOldKids,0,1,0.4,76,100,180,8,18,f,66,1,439,0
733267,113818,0.0141,2.7187,2.4284,0.7795,0.3303,2022-03-26 19:43:57,2022-03-26 19:44:17,0,f,0,1, time (20s) - OK & ,5,8,63_50_10_bg7.png,FantasyOldKids,1,0,0.4,71,100,300,9,12,f,57,1,20,90
733305,103863,0.0143,2.3157,2.4108,0.676,0.4327,2022-03-26 19:44:34,2022-03-26 19:44:59,0,f,0,1, time (25s) - OK & ,5,9,63_35_5_bg8.png,CityOldKids,1,0,0.4,71,100,300,9,12,f,57,1,25,90
735204,154536,0.0215,3.0138,2.4759,0.6815,0.4216,2022-03-27 14:06:05,2022-03-27 14:06:46,0,f,0,1, time (41s) - OK & ,6,15,90_15_4_bg7.png,Pirates,1,1,0.4,71,100,180,12,15,f,57,1,41,90
735774,87886,0.0074,2.2027,1.9965,0.8571,0.195,2022-03-27 16:54:13,2022-03-27 16:55:20,7,f,0,-1," acceptable time (48s) exceeded (67s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/20_crow_4.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/7_SCORP.png"" - 6 errs) --] ",3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,143,100,300,2,6,f,13,0,67,0
735819,75810,0.0062,2.3281,1.9191,0.771,0.2099,2022-03-27 16:56:12,2022-03-27 16:56:28,0,f,0,1, time (16s) - OK & ,3,1,58_40_10_bg2.png,FantasyYoungKids,1,0,0.0,143,100,300,3,6,f,13,0,16,0
740706,93408,0.0115,1.9515,2.196,0.6104,0.4896,2022-03-28 14:47:45,2022-03-28 14:48:36,9,t,1,0,"hint used &  time (51s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""Farm/Items/25_tulips.png"" - 5 errs) -- (on object ""Farm/Items/25_sunflower_backview.png"" - 1 errs) -- (on object ""Farm/Items/40_pottedPlant1.png"" - 2 errs) -- (on object ""Farm/Items/250_horse_sitting.png"" - 1 errs) --] ",7,17,75_25_7_bg3.png,Farm,1,1,0.4,71,100,180,7,18,f,34,1,51,0
748363,88135,0.0101,1.9371,2.2224,0.666,0.3654,2022-03-29 13:41:07,2022-03-29 13:41:29,0,f,0,1, time (22s) - OK & ,4,5,70_20_5_bg2.png,Farm,1,0,0.0,143,100,300,6,9,f,14,1,22,0
750475,94050,0.0094,1.9453,2.3686,0.7561,0.4115,2022-03-30 11:02:05,2022-03-30 11:02:41,7,f,0,0," time (36s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/5_seahorse_yellow.png"" - 1 errs) -- (on object ""Pirates/Items/4_BOLT060.png"" - 6 errs) --] ",4,5,68_25_7_bg2.png,Pirates,1,0,0.0,71,100,300,4,9,f,14,1,36,0
755445,96895,0.0106,2.1645,2.1243,0.7271,0.4827,2022-03-30 13:46:00,2022-03-30 13:47:30,2,t,2,0,"hint used &  time (90s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_SNAIL.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/6_CNDL2.png"" - 1 errs) --] ",7,17,60_80_15_bg9.png,FantasyOldKids,1,1,0.2,76,100,180,13,18,f,60,1,90,90
756170,97810,0.0085,2.1828,2.2052,0.8621,0.3889,2022-03-30 14:10:10,2022-03-30 14:11:23,0,f,0,0, acceptable time (64s) exceeded (73s) & ,4,4,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,143,98,287,6,9,f,13,0,73,0
757682,99170,0.0131,2.1208,2.4282,0.743,0.6051,2022-03-30 15:43:43,2022-03-30 15:44:06,0,f,0,1, time (23s) - OK & ,4,4,73_50_15_bg4.png,CityYoungKids,1,0,0.0,143,98,287,6,9,f,58,0,23,0
