"id","start_date","end_date","wrong_selection","hint_used","hints_count","evaluation","evaluation_details","objects","distractors","background","theme","perspective","rotate_images","max_overlap","min_distance_from_border","min_size","max_size","earned_stars","max_stars_possible","ended_early","general_difficulty","adaptive"
633235,"2022-03-10 16:48:24","2022-03-10 16:48:41",0,f,0,1," time (17s) - OK & ",3,1,"0\52_20_7_bg4.png","Pirates",t,f,0,115,100,300,3,6,f,37,f
633251,"2022-03-10 16:48:53","2022-03-10 16:49:03",0,f,0,1," time (10s) - OK & ",3,1,"0\58_40_10_bg2.png","FantasyOldKids",t,f,0,115,100,300,3,6,f,37,f
633268,"2022-03-10 16:49:15","2022-03-10 16:49:33",1,f,0,0," time (18s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\1000_plow.png"" - 1 errs) --] ",3,1,"0\73_50_15_bg4.png","CityOldKids",t,f,0,115,100,300,3,6,f,37,f
633284,"2022-03-10 16:49:44","2022-03-10 16:49:58",0,f,0,1," time (14s) - OK & ",3,1,"0\73_15_7_bg4.png","Farm",t,f,0,115,100,300,3,6,f,37,f
633307,"2022-03-10 16:50:13","2022-03-10 16:50:30",0,f,0,1," time (17s) - OK & ",4,4,"0\68_25_7_bg2.png","Pirates",t,f,0,115,98,287,6,9,f,37,f
633330,"2022-03-10 16:50:46","2022-03-10 16:51:06",0,f,0,1," time (20s) - OK & ",4,4,"0\67_50_15_bg4.png","FantasyOldKids",t,f,0,115,98,287,6,9,f,37,f
633354,"2022-03-10 16:51:20","2022-03-10 16:51:36",0,f,0,1," time (16s) - OK & ",4,4,"0\74_50_10_bg3.png","CityOldKids",t,f,0,115,98,287,6,9,f,37,f
633932,"2022-03-10 18:41:50","2022-03-10 18:42:59",2,f,0,1," time (69s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\160_tennisPlayer_2.png"" - 1 errs) -- (on object ""CityOldKids\Items\1200_bridge.png"" - 1 errs) --] ",7,17,"0\63_35_5_bg8.png","CityOldKids",f,f,0.4,128,100,180,10,18,f,55,t
633980,"2022-03-10 18:43:23","2022-03-10 18:44:31",0,f,0,1," time (68s) - OK & ",7,17,"90\60_50_10_bg10.png","FantasyOldKids",f,f,0.4,128,100,180,15,18,f,55,t
634037,"2022-03-10 18:44:56","2022-03-10 18:46:13",4,f,0,1," time (77s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\120_bubbleBlower.png"" - 4 errs) --] ",7,17,"90\58_50_7_bg5.png","CityOldKids",t,f,0.4,128,100,180,15,18,f,55,t
634556,"2022-03-10 15:14:30","2022-03-10 15:14:48",1,f,0,0," time (18s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_devil.png"" - 1 errs) --] ",3,1,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,20,f
634867,"2022-03-11 09:35:03","2022-03-11 09:35:20",0,f,0,1," time (17s) - OK & ",3,1,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,20,f
634887,"2022-03-11 09:35:33","2022-03-11 09:35:52",0,f,0,1," time (19s) - OK & ",3,1,"0/73_15_7_bg4.png","Farm",t,f,0,143,100,300,3,6,f,20,f
634915,"2022-03-11 09:36:04","2022-03-11 09:36:33",1,f,0,0," time (29s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/60_ancor.png"" - 1 errs) --] ",3,1,"0/66_50_17_bg3.png","Pirates",t,f,0,143,100,300,3,6,f,20,f
634940,"2022-03-11 09:36:45","2022-03-11 09:37:07",0,f,0,1," time (22s) - OK & ",3,1,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,20,f
634961,"2022-03-11 09:37:20","2022-03-11 09:37:41",0,f,0,1," time (21s) - OK & ",3,1,"0/63_35_5_bg8.png","CityOldKids",t,f,0,143,100,300,3,6,f,20,f
634982,"2022-03-11 09:37:54","2022-03-11 09:38:12",0,f,0,1," time (18s) - OK & ",3,1,"0/66_20_4_bg1.png","Farm",t,f,0,143,100,300,3,6,f,20,f
635004,"2022-03-11 09:38:25","2022-03-11 09:38:44",0,f,0,1," time (19s) - OK & ",3,1,"0/66_50_17_bg3.png","Pirates",t,f,0,143,100,300,3,6,f,20,f
635025,"2022-03-11 09:38:57","2022-03-11 09:39:12",0,f,0,1," time (15s) - OK & ",3,1,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,20,f
635048,"2022-03-11 09:39:25","2022-03-11 09:39:44",0,f,0,1," time (19s) - OK & ",3,1,"0/74_50_10_bg3.png","CityOldKids",t,f,0,143,100,300,3,6,f,20,f
635601,"2022-03-11 10:06:50","2022-03-11 10:07:19",2,t,1,0,"hint used &  time (29s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_torch.png"" - 2 errs) --] ",3,1,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,43,f
635626,"2022-03-11 10:07:37","2022-03-11 10:08:03",3,f,0,0," time (26s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_blazon.png"" - 3 errs) --] ",3,1,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,43,f
635655,"2022-03-11 10:08:18","2022-03-11 10:08:55",1,t,1,0,"hint used &  time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1800_circusTent.png"" - 1 errs) --] ",3,1,"0/74_50_10_bg3.png","CityOldKids",t,f,0,143,100,300,2,6,f,43,f
636060,"2022-03-10 11:55:11","2022-03-10 11:55:45",0,f,0,1," time (34s) - OK & ",6,12,"90/70_50_10_bg6.png","FantasyOldKids",t,f,0.4,71,100,180,12,15,f,34,t
636113,"2022-03-10 11:56:06","2022-03-10 11:56:44",0,f,0,1," time (38s) - OK & ",6,12,"90/63_35_5_bg8.png","CityOldKids",t,t,0.4,71,100,180,12,15,f,34,t
636183,"2022-03-10 11:57:05","2022-03-10 11:57:46",3,t,1,0,"hint used &  time (41s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/100_scarecrow.png"" - 3 errs) --] ",6,13,"90/75_30_6_bg8.png","Farm",t,t,0.4,71,100,180,12,15,f,34,t
636726,"2022-03-11 10:31:26","2022-03-11 10:32:06",0,f,0,1," time (40s) - OK & ",6,13,"90/63_50_10_bg7.png","FantasyOldKids",f,t,0.4,71,100,180,12,15,f,34,t
636775,"2022-03-11 10:32:26","2022-03-11 10:32:53",0,f,0,1," time (27s) - OK & ",6,13,"90/75_30_6_bg8.png","Farm",t,t,0.4,71,100,180,12,15,f,34,t
636855,"2022-03-11 10:33:14","2022-03-11 10:34:19",7,t,2,0,"hint used &  time (65s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 4 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/5_seahorse_yellow.png"" - 2 errs) -- (on object ""Pirates/Items/27_hook.png"" - 3 errs) -- (on object ""Pirates/Items/90_BOW000.png"" - 1 errs) -- (on object ""Pirates/Items/6_GLAS4TOP.png"" - 1 errs) --] ",6,14,"90/90_15_5_bg6.png","Pirates",t,t,0.4,71,100,180,6,15,f,34,t
636923,"2022-03-11 10:34:39","2022-03-11 10:35:43",0,f,0,1," time (64s) - OK & ",6,14,"0/60_40_10_bg1.png","FantasyOldKids",t,t,0.4,71,100,180,12,15,f,34,t
637531,"2022-03-11 10:52:26","2022-03-11 10:52:41",0,f,0,1," time (15s) - OK & ",3,1,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,24,f
637555,"2022-03-11 10:52:52","2022-03-11 10:53:10",1,t,1,0,"hint used &  time (18s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/600_statue.png"" - 1 errs) --] ",3,1,"0/58_50_7_bg5.png","CityOldKids",t,f,0,143,100,300,2,6,f,24,f
637580,"2022-03-11 10:53:21","2022-03-11 10:53:39",1,t,1,0,"hint used &  time (18s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/2_apron.png"" - 1 errs) --] ",3,1,"0/70_20_5_bg2.png","Farm",t,f,0,143,100,300,3,6,f,24,f
637601,"2022-03-11 10:53:53","2022-03-11 10:54:07",0,f,0,1," time (14s) - OK & ",3,1,"0/52_20_7_bg4.png","Pirates",t,f,0,143,100,300,3,6,f,24,f
637620,"2022-03-11 10:54:18","2022-03-11 10:54:30",0,f,0,1," time (12s) - OK & ",3,1,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,24,f
637644,"2022-03-11 10:54:42","2022-03-11 10:55:01",0,f,0,1," time (19s) - OK & ",3,1,"0/58_50_7_bg5.png","CityOldKids",t,f,0,143,100,300,3,6,f,24,f
637671,"2022-03-11 10:55:13","2022-03-11 10:55:35",0,f,0,1," time (22s) - OK & ",3,1,"0/37_20_4_bg6.png","Farm",t,f,0,143,100,300,3,6,f,24,f
637696,"2022-03-11 10:55:51","2022-03-11 10:56:12",0,f,0,1," time (21s) - OK & ",3,1,"0/52_20_7_bg4.png","Pirates",t,f,0,143,100,300,3,6,f,24,f
637727,"2022-03-11 10:56:33","2022-03-11 10:56:53",0,f,0,1," time (20s) - OK & ",4,4,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,24,f
638376,"2022-03-11 12:10:52","2022-03-11 12:12:13",0,f,0,1," time (81s) - OK & ",9,24,"90/57_60_10_bg8.png","FantasyOldKids",f,t,0.2,71,100,180,21,24,f,62,t
638462,"2022-03-11 12:12:42","2022-03-11 12:14:08",4,t,1,0,"hint used &  time (86s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/25_sunflower_backview.png"" - 4 errs) --] ",9,25,"90/70_50_10_bg7.png","Farm",f,t,0.2,71,100,180,19,24,f,62,t
638552,"2022-03-11 12:14:36","2022-03-11 12:16:14",3,f,0,0," time (98s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/25_pirateHat4.png"" - 1 errs) -- (on object ""Pirates/Items/30_seagull.png"" - 1 errs) -- (on object ""Pirates/Items/170_mermaid4.png"" - 1 errs) --] ",9,25,"90/90_20_5_bg5.png","Pirates",f,f,0.2,71,100,180,14,24,f,62,t
639159,"2022-03-11 12:54:02","2022-03-11 12:54:17",0,f,0,1," time (15s) - OK & ",3,1,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,71,f
639179,"2022-03-11 12:54:31","2022-03-11 12:54:48",0,f,0,1," time (17s) - OK & ",3,1,"0/58_30_8_bg9.png","CityOldKids",t,f,0,143,100,300,3,6,f,71,f
639199,"2022-03-11 12:55:01","2022-03-11 12:55:19",0,f,0,1," time (18s) - OK & ",3,1,"0/73_15_7_bg4.png","Farm",t,f,0,143,100,300,3,6,f,71,f
639219,"2022-03-11 12:55:31","2022-03-11 12:55:44",0,f,0,1," time (13s) - OK & ",3,1,"0/68_25_7_bg2.png","Pirates",t,f,0,143,100,300,3,6,f,71,f
639241,"2022-03-11 12:56:03","2022-03-11 12:57:01",0,f,0,0," acceptable time (48s) exceeded (58s) & ",3,1,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,71,f
639262,"2022-03-11 12:57:15","2022-03-11 12:57:30",1,f,0,0," time (15s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/15_waffle.png"" - 1 errs) --] ",3,1,"0/58_50_7_bg5.png","CityOldKids",t,f,0,143,100,300,2,6,f,71,f
639281,"2022-03-11 12:57:42","2022-03-11 12:57:53",0,f,0,1," time (11s) - OK & ",3,1,"0/65_33_7_bg5.png","Farm",t,f,0,143,100,300,3,6,f,71,f
639301,"2022-03-11 12:58:06","2022-03-11 12:58:18",0,f,0,1," time (12s) - OK & ",3,1,"0/66_50_17_bg3.png","Pirates",t,f,0,143,100,300,3,6,f,71,f
639321,"2022-03-11 12:58:31","2022-03-11 12:58:54",0,f,0,1," time (23s) - OK & ",3,1,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,71,f
639845,"2022-03-11 15:33:16","2022-03-11 15:33:33",0,f,0,1," time (17s) - OK & ",4,4,"0\58_20_4_bg2.png","CityOldKids",t,f,0,115,98,287,6,9,f,37,f
639871,"2022-03-11 15:33:48","2022-03-11 15:34:08",0,f,0,1," time (20s) - OK & ",4,4,"0\70_20_5_bg2.png","Farm",t,f,0,115,98,287,6,9,f,37,f
639895,"2022-03-11 15:34:22","2022-03-11 15:34:40",0,f,0,1," time (18s) - OK & ",4,4,"0\66_50_17_bg3.png","Pirates",t,f,0,115,98,287,6,9,f,37,f
639919,"2022-03-11 15:34:55","2022-03-11 15:35:12",0,f,0,1," time (17s) - OK & ",4,4,"0\60_40_10_bg1.png","FantasyOldKids",t,f,0,115,98,287,6,9,f,37,f
639942,"2022-03-11 15:35:28","2022-03-11 15:35:48",0,f,0,1," time (20s) - OK & ",4,4,"0\58_20_4_bg2.png","CityOldKids",t,f,0,115,98,287,6,9,f,37,f
639967,"2022-03-11 15:36:04","2022-03-11 15:36:24",0,f,0,1," time (20s) - OK & ",4,4,"0\70_20_5_bg2.png","Farm",t,f,0,115,98,287,6,9,f,37,f
639991,"2022-03-11 15:36:39","2022-03-11 15:36:56",0,f,0,1," time (17s) - OK & ",4,4,"0\68_25_7_bg2.png","Pirates",t,f,0,115,98,287,6,9,f,37,f
640015,"2022-03-11 15:37:10","2022-03-11 15:37:25",0,f,0,1," time (15s) - OK & ",4,4,"0\67_50_15_bg4.png","FantasyOldKids",t,f,0,115,98,287,6,9,f,37,f
640040,"2022-03-11 15:37:46","2022-03-11 15:38:07",0,f,0,1," time (21s) - OK & ",4,4,"0\58_50_7_bg5.png","CityOldKids",t,f,0,115,98,287,6,9,f,37,f
640425,"2022-03-11 18:06:22","2022-03-11 18:06:55",0,f,0,1," time (33s) - OK & ",3,1,"0\74_50_10_bg3.png","CityOldKids",t,f,0,115,100,300,3,6,f,57,f
640441,"2022-03-11 18:07:09","2022-03-11 18:07:53",0,f,0,1," time (44s) - OK & ",3,1,"0\58_30_8_bg3.png","FantasyOldKids",t,f,0,115,100,300,3,6,f,57,f
640455,"2022-03-11 18:08:06","2022-03-11 18:08:33",0,f,0,1," time (27s) - OK & ",3,1,"0\63_35_5_bg8.png","CityOldKids",t,f,0,115,100,300,3,6,f,57,f
640471,"2022-03-11 18:09:34","2022-03-11 18:10:11",0,f,0,1," time (37s) - OK & ",3,1,"0\75_25_7_bg3.png","Farm",t,f,0,115,100,300,3,6,f,57,f
640486,"2022-03-11 18:10:25","2022-03-11 18:10:45",0,f,0,1," time (20s) - OK & ",3,1,"0\68_25_7_bg2.png","Pirates",t,f,0,115,100,300,3,6,f,57,f
640500,"2022-03-11 18:10:59","2022-03-11 18:11:24",0,f,0,1," time (25s) - OK & ",3,1,"0\70_80_10_bg5.png","FantasyOldKids",t,f,0,115,100,300,3,6,f,57,f
640995,"2022-03-12 11:39:43","2022-03-12 11:40:25",0,f,0,1," time (42s) - OK & ",3,1,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,100,300,3,6,f,71,f
641024,"2022-03-12 11:40:43","2022-03-12 11:41:01",0,f,0,1," time (18s) - OK & ",4,4,"0/52_20_7_bg4.png","Pirates",t,f,0,143,98,287,6,9,f,71,f
641055,"2022-03-12 11:41:15","2022-03-12 11:41:43",0,f,0,1," time (28s) - OK & ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,71,f
641086,"2022-03-12 11:42:03","2022-03-12 11:42:35",1,f,0,1," time (32s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/12_coffeeCup.png"" - 1 errs) --] ",4,4,"0/63_35_5_bg8.png","CityOldKids",t,f,0,143,98,287,4,9,f,71,f
641134,"2022-03-12 11:43:09","2022-03-12 11:43:40",0,f,0,1," time (31s) - OK & ",4,4,"0/68_25_7_bg2.png","Pirates",t,f,0,143,98,287,6,9,f,71,f
641163,"2022-03-12 11:43:54","2022-03-12 11:44:27",1,f,0,1," time (33s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_LAMP4.png"" - 1 errs) --] ",4,4,"0/58_30_8_bg3.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,71,f
641691,"2022-03-12 13:27:31","2022-03-12 13:27:47",0,f,0,1," time (16s) - OK & ",3,1,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,153,100,300,3,6,f,28,f
641711,"2022-03-12 13:27:58","2022-03-12 13:28:10",0,f,0,1," time (12s) - OK & ",3,1,"0/37_20_4_bg6.png","Farm",t,f,0,153,100,300,3,6,f,28,f
641736,"2022-03-12 13:28:23","2022-03-12 13:28:55",1,f,0,0," time (32s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/30_turtle.png"" - 1 errs) --] ",3,1,"0/55_33_10_bg1.png","Pirates",t,f,0,153,100,300,3,6,f,28,f
641755,"2022-03-12 13:29:07","2022-03-12 13:29:25",0,f,0,1," time (18s) - OK & ",3,1,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,153,100,300,3,6,f,28,f
641775,"2022-03-12 13:29:37","2022-03-12 13:29:51",0,f,0,1," time (14s) - OK & ",3,1,"0/74_50_10_bg3.png","CityOldKids",t,f,0,153,100,300,3,6,f,28,f
641796,"2022-03-12 13:30:03","2022-03-12 13:30:18",0,f,0,1," time (15s) - OK & ",3,1,"0/66_20_4_bg1.png","Farm",t,f,0,153,100,300,3,6,f,28,f
641815,"2022-03-12 13:30:29","2022-03-12 13:30:39",0,f,0,1," time (10s) - OK & ",3,1,"0/55_33_10_bg1.png","Pirates",t,f,0,153,100,300,3,6,f,28,f
641835,"2022-03-12 13:30:50","2022-03-12 13:31:03",0,f,0,1," time (13s) - OK & ",3,1,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0,153,100,300,3,6,f,28,f
641862,"2022-03-12 13:31:16","2022-03-12 13:31:32",0,f,0,1," time (16s) - OK & ",4,4,"0/73_50_15_bg4.png","CityOldKids",t,f,0,153,98,287,6,9,f,28,f
641890,"2022-03-12 13:31:46","2022-03-12 13:32:04",0,f,0,1," time (18s) - OK & ",4,4,"0/73_15_7_bg4.png","Farm",t,f,0,153,98,287,6,9,f,28,f
642570,"2022-03-13 08:19:25","2022-03-13 08:19:51",0,f,0,1," time (26s) - OK & ",4,4,"0/55_33_10_bg1.png","Pirates",t,f,0,153,98,287,6,9,f,28,f
642598,"2022-03-13 08:20:05","2022-03-13 08:20:26",0,f,0,1," time (21s) - OK & ",4,4,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,153,98,287,6,9,f,28,f
642626,"2022-03-13 08:20:41","2022-03-13 08:21:02",0,f,0,1," time (21s) - OK & ",4,4,"0/63_35_5_bg8.png","CityOldKids",t,f,0,153,98,287,6,9,f,28,f
643115,"2022-03-13 08:43:32","2022-03-13 08:45:10",0,f,0,1," time (98s) - OK & ",7,17,"90\74_50_10_bg3.png","CityOldKids",t,f,0.4,64,100,180,15,18,f,55,t
643166,"2022-03-13 08:45:39","2022-03-13 08:47:15",0,f,0,1," time (96s) - OK & ",7,17,"90\70_50_10_bg6.png","FantasyOldKids",t,t,0.4,64,100,180,15,18,f,55,t
643226,"2022-03-13 08:47:41","2022-03-13 08:49:33",7,f,0,1," time (112s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\40_catInBox.png"" - 1 errs) -- (on object ""CityOldKids\Items\450_bouncyCastle.png"" - 6 errs) --] ",7,18,"90\58_50_7_bg5.png","CityOldKids",t,t,0.4,64,100,180,11,18,f,55,t
643929,"2022-03-14 10:17:51","2022-03-14 10:18:55",5,t,2,0,"hint used &  time (64s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_SCORP.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/90_genie.png"" - 3 errs) --] ",4,4,"0/58_40_10_bg2.png","FantasyOldKids",t,f,0,143,98,287,3,9,f,43,f
643960,"2022-03-14 10:19:16","2022-03-14 10:19:41",0,f,0,1," time (25s) - OK & ",4,4,"0/55_33_10_bg1.png","Pirates",t,f,0,143,98,287,6,9,f,43,f
643994,"2022-03-14 10:20:04","2022-03-14 10:20:41",1,t,1,0,"hint used &  time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight_3.png"" - 1 errs) --] ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,43,f
644035,"2022-03-14 10:20:57","2022-03-14 10:21:49",2,f,0,0," time (52s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/90_breadBaker.png"" - 1 errs) -- (on object ""CityOldKids/Items/100_chefWithPizza.png"" - 1 errs) --] ",4,4,"0/58_30_8_bg9.png","CityOldKids",t,f,0,143,98,287,4,9,f,43,f
644063,"2022-03-14 10:22:04","2022-03-14 10:22:26",0,f,0,1," time (22s) - OK & ",4,4,"0/75_25_7_bg3.png","Farm",t,f,0,143,98,287,6,9,f,43,f
644703,"2022-03-14 10:25:46","2022-03-14 10:27:32",3,f,0,0," time (106s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_jewel.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_superhero_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/45_girlwitch_2.png"" - 1 errs) --] ",9,24,"90/60_80_15_bg9.png","FantasyOldKids",f,f,0.2,71,100,180,18,24,f,62,t
644801,"2022-03-14 10:28:00","2022-03-14 10:29:23",4,t,2,0,"hint used &  time (83s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/3_snail.png"" - 1 errs) -- (on object ""Pirates/Items/160_mermaid1.png"" - 2 errs) -- (on object ""Pirates/Items/6_shell1.png"" - 1 errs) --] ",9,25,"90/90_15_5_bg6.png","Pirates",f,f,0.2,71,100,180,15,24,f,62,t
645528,"2022-03-10 23:15:00","2022-03-10 23:16:04",3,f,0,1," time (64s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/45_magician.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/15_bones.png"" - 1 errs) --] ",6,15,"0/58_40_10_bg2.png","FantasyOldKids",f,f,0.4,76,100,180,9,15,f,57,t
645578,"2022-03-10 23:16:27","2022-03-10 23:16:51",0,f,0,1," time (24s) - OK & ",6,15,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0.4,76,100,180,12,15,f,57,t
645628,"2022-03-10 23:18:19","2022-03-10 23:18:43",0,f,0,1," time (24s) - OK & ",6,15,"0/63_35_5_bg8.png","CityOldKids",t,t,0.4,76,100,180,12,15,f,57,t
645677,"2022-03-10 23:19:07","2022-03-10 23:19:27",1,f,0,1," time (20s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/2000_millWater.png"" - 1 errs) --] ",6,15,"90/75_30_6_bg8.png","Farm",t,t,0.4,76,100,180,12,15,f,57,t
646383,"2022-03-14 13:00:59","2022-03-14 13:01:22",0,f,0,1," time (23s) - OK & ",4,4,"0/60_40_10_bg1.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,71,f
646416,"2022-03-14 13:01:38","2022-03-14 13:02:02",2,f,0,0," time (24s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/70_dogTurning.png"" - 1 errs) -- (on object ""Farm/Items/60_pig.png"" - 1 errs) --] ",4,4,"0/37_20_4_bg6.png","Farm",t,f,0,143,98,287,6,9,f,71,f
646496,"2022-03-14 13:02:58","2022-03-14 13:03:21",6,f,0,0," time (23s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/2000_castle.png"" - 6 errs) --] ",4,4,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0,143,98,287,4,9,f,71,f
646525,"2022-03-14 13:03:35","2022-03-14 13:03:52",0,f,0,1," time (17s) - OK & ",4,4,"0/58_30_8_bg9.png","CityOldKids",t,f,0,143,98,287,6,9,f,71,f
646552,"2022-03-14 13:04:10","2022-03-14 13:04:25",0,f,0,1," time (15s) - OK & ",4,4,"0/70_20_5_bg2.png","Farm",t,f,0,143,98,287,6,9,f,71,f
646587,"2022-03-14 13:04:39","2022-03-14 13:05:07",3,f,0,0," time (28s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/7_shell2.png"" - 3 errs) --] ",4,4,"0/68_25_7_bg2.png","Pirates",t,f,0,143,98,287,4,9,f,71,f
646615,"2022-03-14 13:05:34","2022-03-14 13:05:54",0,f,0,1," time (20s) - OK & ",4,4,"0/70_80_10_bg5.png","FantasyOldKids",t,f,0,143,98,287,6,9,f,71,f
647168,"2022-03-14 12:53:42","2022-03-14 12:55:15",10,f,0,-1," acceptable time (80s) exceeded (93s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_clock.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/60_troll.png"" - 6 errs) --] ",5,8,"0/67_50_15_bg4.png","FantasyOldKids",t,f,0.2,71,100,300,7,12,f,21,t
647249,"2022-03-14 12:55:34","2022-03-14 12:57:36",24,f,0,-1," acceptable time (80s) exceeded (122s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/700_lightHouse.png"" - 14 errs) -- (on object ""Pirates/Items/6_shell1.png"" - 10 errs) --] ",5,8,"0/68_25_7_bg2.png","Pirates",f,f,0.2,71,100,300,5,12,f,21,t
647557,"2022-03-14 14:33:44","2022-03-14 14:34:24",6,t,1,0,"hint used &  time (40s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_superhero.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/8_broom.png"" - 2 errs) --] ",6,14,"0/70_80_10_bg5.png","FantasyOldKids",t,t,0.4,143,100,180,7,15,f,34,t
